time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,qw,qx,qy,qz,wx_radps,wy_radps,wz_radps,q_norm,tilt_deg,signed_pitch_deg,signed_yaw_deg,body_z_x,body_z_y,body_z_z,lateral_m,mass_kg,propellant_fraction,thrust_n,thrust_to_mass_mps2,inertia_x_kg_m2,inertia_y_kg_m2,inertia_z_kg_m2,center_of_mass_z_m,cmd_gimbal_total_deg,ach_gimbal_total_deg,gimbal_lag_error_deg,requested_torque_norm_nm,achievable_torque_norm_nm,available_tvc_torque_nm,torque_authority_margin_nm,rate_limited,position_limited,saturated
0.8250000000000006,-0.5331618036073965,0.00701663974712034,2.372570176797869,-1.8128485817472357,0.021581663772752707,5.91207318702768,0.9964208378418075,-0.0006925297435055229,-0.08452830444031564,-8.101239873486018e-06,-0.0016268390228383043,0.008238637262021863,1.9450625175004497e-20,0.9999999999999999,9.698128421989516,-9.697808500421127,0.08030001600763573,-0.16845151664283423,0.00138147170264903,0.9857089723019993,0.5332079726140945,49.706138634646294,0.9632673293307867,878.4,17.671861547252345,3.127960397598472,3.127960397598472,0.47632673293307864,-0.07338811927954161,0.14141413310836384,0.18274915468344197,0.04159174687369466,25.005948812922302,3.362060826334574,91.86912531545151,66.86317650252921,0,0,0
0.8300000000000006,-0.5422617697343218,0.007125066833550236,2.4022258297894896,-1.827137600421962,0.02178934317195783,5.950191226425319,0.9964222045572443,-0.0006965870384847776,-0.08451215865344003,-8.456654748136927e-06,-0.0016310204389418102,0.004726007641430375,1.9456552993923122e-20,1.0,9.696275503459876,-9.695951734147524,0.08077314029208704,-0.16841957109311242,0.0013896189654015118,0.9857144196124674,0.5423085777422124,49.70431048956055,0.9630388111950688,878.5600000000001,17.675730562332717,3.1278232867170415,3.1278232867170415,0.47630388111950683,-0.07334698601511239,0.13586019419923528,0.17961845278719224,0.04403633677832687,25.113349635885214,3.305066976838732,91.88585921805907,66.77250958217385,0,0,0
0.8350000000000006,-0.5514331901524139,0.007234535207506281,2.432072119015562,-1.8414305497755714,0.021998179150329023,5.988327639218525,0.9964228397605085,-0.0007006538694966975,-0.08450463543616221,-8.806844460328297e-06,-0.0016344367860388351,0.0013158031633872308,1.9468408916220117e-20,1.0,9.69541420688611,-9.695086592141033,0.08124750213762999,-0.1684046852873552,0.001397783475027102,0.9857169513479129,0.5514806449018287,49.70248197820159,0.9628102472751986,878.72,17.679599992318035,3.127686148365119,3.127686148365119,0.4762810247275199,-0.07330584450953573,0.13034972961126556,0.17632834177261378,0.04628003641873333,25.220038039467266,3.2451184049992934,91.90259312066661,66.68255508119934,0,0,0
0.8400000000000006,-0.5606760888639717,0.007345050654569746,2.462109135621898,-1.8557291618979717,0.02220817272774168,6.026482138160439,0.9964227657887174,-0.0007047283565562645,-0.08450547374076438,-9.15179781797216e-06,-0.0016371081602659162,-0.0019872249214743366,1.9469149946926725e-20,1.0,9.695514507319778,-9.695183051222578,0.08172288206701876,-0.16840634283905367,0.0014059615103594358,0.985716656531585,0.560724198151746,49.7006531177459,0.9625816397182378,878.88,17.68346983122825,3.1275489838309425,3.1275489838309425,0.47625816397182374,-0.0732646951492828,0.12489541612905421,0.17289310174509007,0.048324612824469315,25.325784835651728,3.1824763627287904,91.91932702327416,66.59354218762243,0,0,0
0.8450000000000006,-0.5699904983640269,0.007456618964480933,2.492336969345574,-1.870035101446911,0.022419324549305935,6.06465444702463,0.9964220057249733,-0.000708808670640554,-0.08451440118228959,-9.491518136794813e-06,-0.0016390557313955445,-0.005178740079837513,1.9469149946926725e-20,1.0,9.69654507818643,-9.69620978648223,0.08219906626185743,-0.1684240048220634,0.0014141494544931096,0.9857136271661351,0.5700392700434359,49.6988239965597,0.9623529995699632,879.04,17.687340047741365,3.127411799741978,3.127411799741978,0.4762352999569963,-0.07322353992259337,0.11950940977624834,0.16932686092155155,0.050172229921636446,25.4303707005757,3.117399497191117,91.93606092588172,66.50569022530601,0,0,0
0.8500000000000006,-0.5793764592987112,0.00756924592929732,2.522755708570239,-1.8843499639023478,0.02263163489842585,6.102844300764846,0.9964205833336927,-0.0007128930362723372,-0.0845311350681629,-9.82602283963515e-06,-0.0016403016575341322,-0.008254816192505253,1.9463221274361358e-20,1.0,9.698473409479288,-9.698134289469358,0.08267584686421997,-0.16845711181914957,0.0014223437998416991,0.9857079579752138,0.5794259012794037,49.696994502116794,0.9621243127645994,879.2,17.69121068201723,3.1272745876587598,3.1272745876587598,0.47621243127645996,-0.07318237629762789,0.11420333912376342,0.16564356936021382,0.05182542821629622,25.53358634433553,3.050143364533036,91.95279482848927,66.41920848415374,0,0,0
0.8550000000000006,-0.5888340201154769,0.007682937341618488,2.5533654403823522,-1.8986752740251838,0.022845103710036757,6.141051445555364,0.996418522997378,-0.0007169797338924389,-0.08455538341616041,-1.0155343031790099e-05,-0.0016408690014650337,-0.011211932460348854,1.947507918885479e-20,1.0,9.701265924609071,-9.700922985039233,0.08315302225474222,-0.16850508594766478,0.0014305411527758653,0.9856997461508146,0.5888841403634073,49.69516462943357,0.9618955786791958,879.36,17.695081735963715,3.1271373472075172,3.1271373472075172,0.47618955786791956,-0.07314120416225525,0.10898830018329472,0.16185697399293197,0.053287105095211985,25.63523265210822,2.980959967073481,91.96952873109682,66.3342960789886,0,0,0
0.8600000000000007,-0.5983632367062783,0.00779769899288006,2.584166250628325,-1.9130124845959877,0.02305973058516236,6.179275639196939,0.9964158496547287,-0.0007210671020214549,-0.0845868459588087,-1.0479523054026965e-05,-0.0016407816430498105,-0.014046967604043671,1.946322070472441e-20,1.0,9.704888095691379,-9.704541346637896,0.08363039730725336,-0.16856733285844142,0.0014387382378421474,0.9856890911059505,0.5984140432436369,49.693334506487005,0.961666813310876,879.52,17.698953164134856,3.1270000879865254,3.1270000879865254,0.4761666813310876,-0.07310002639595767,0.10387485269464002,0.15798059496777353,0.054560495527895006,25.73512079870243,2.9100973141215394,91.98626263370437,66.25114183500195,0,0,0
0.8650000000000007,-0.6079641720447783,0.0079135366717183,2.615158223972427,-1.9273629753052335,0.02327551480490426,6.217516651131828,0.9964125887399918,-0.0007251535392127592,-0.08462521513238554,-1.0798620014972161e-05,-0.0016400641968443365,-0.016757193319595826,1.941578334958568e-20,1.0,9.709304557063348,-9.708954009817175,0.08410778362016237,-0.16864324370416295,0.0014469319015657047,0.9856760942322844,0.6080156729499226,49.691504021412165,0.9614380026765209,879.6800000000001,17.702825006482882,3.1268628016059123,3.1268628016059123,0.4761438002676521,-0.07305884048177375,0.09887301779492735,0.15402770331427215,0.055649152891148815,25.833072334767927,2.8377990066837637,92.00299653631193,66.169924201544,0,0,0
0.8700000000000007,-0.6176368958186119,0.008030456162406649,2.646341443955236,-1.9417280518518003,0.023492455344720903,6.25577426244274,0.9964087661234698,-0.0007292375057995275,-0.08467017704878352,-1.11127033046253e-05,-0.0016387419307021204,-0.019340267065662123,1.939206410221051e-20,1.0,9.714479216832721,-9.714124883782032,0.08458499972489983,-0.16873219707366818,0.0014551191158419141,0.9856608586623755,0.6176890992259999,49.68967314943618,0.9612091436795231,879.84,17.706697271965922,3.1267254862077136,3.1267254862077136,0.4761209143679523,-0.07301764586231416,0.09399227681294424,0.15001129993468174,0.05655692990725296,25.928919246557353,2.7643038461534077,92.01973043891947,66.09081119236211,0,0,0
0.8750000000000007,-0.6273814840577486,0.008148463243365763,2.6777159930526273,-1.9561089452951688,0.023710550889719892,6.294048266142083,0.9964044080531067,-0.0007333175254377214,-0.08472141244860418,-1.1421854090640547e-05,-0.0016368406818028749,-0.021794224249159916,1.9439506017673854e-20,1.0,9.72037536627193,-9.720017260784322,0.08506187127161756,-0.16883356088885754,0.0014632969809201656,0.9856434890362411,0.6274343981578725,49.68784202601952,0.9609802532524394,880.0,17.710569912438128,3.126588151951464,3.126588151951464,0.4760980253252439,-0.07297644558543909,0.08924157088871217,0.14594409591662616,0.05728795971134979,26.02250399086297,2.6898454669282157,92.03646434152702,66.01396035066405,0,0,0
0.8800000000000007,-0.6371980187599462,0.008267563685748072,2.7092819527351635,-1.9705068115630822,0.023929799849523935,6.332338467186137,0.9963995410970856,-0.0007373921864481388,-0.08477859763394159,-1.1726164799083755e-05,-0.0016343867770605522,-0.024117469793243817,1.9463229827105378e-20,1.0,9.72695578688369,-9.726593923187654,0.08553823119247835,-0.16894669426106312,0.0014714627279855859,0.9856240912719714,0.6372516517992705,49.6860105398617,0.9607513174827119,880.16,17.71444296768146,3.126450790489627,3.126450790489627,0.4760751317482712,-0.07293523714688813,0.08462930118621885,0.14183849416418842,0.05784663695311886,26.113679504150763,2.614651992933674,92.05319824413458,65.93951873998381,0,0,0
0.8850000000000007,-0.6470865875142664,0.008387763252097695,2.7410394035277648,-1.9849227311323623,0.024150200373006334,6.370644682356647,0.996394192087391,-0.0007414601429610269,-0.08484140537941133,-1.2025738581367851e-05,-0.0016314069564032775,-0.026308769141016902,1.9558122783876218e-20,1.0,9.73418285497152,-9.733817248038623,0.08601391984290607,-0.16907094930394306,0.0014796137213452449,0.9856027723402058,0.6471409477951705,49.684178656948426,0.960522332118553,880.32,17.718316449956763,3.126313399271132,3.126313399271132,0.4760522332118553,-0.07289401978133953,0.08016332924972902,0.13770657233730438,0.058237598971058825,26.202309187155528,2.538945717896229,92.06993214674212,65.86762295958658,0,0,0
0.8900000000000007,-0.6570472831236114,0.008509067695086645,2.7729884250696473,-1.9993577089650065,0.02437175036420063,6.408966740543007,0.9963883880642863,-0.0007455201158663007,-0.08490950582008253,-1.2320688768985281e-05,-0.0016279282925327021,-0.02836723878147285,1.9463225262289223e-20,0.9999999999999999,9.742018643564236,-9.741649308991622,0.08648878512110929,-0.1692056729001717,0.0014877474602245219,0.9855796400422924,0.6571023790043365,49.682346554866925,0.9602933193583654,880.48,17.72219029605693,3.1261759916150194,3.1261759916150194,0.4760293319358365,-0.07285279748450577,0.07585097687724435,0.13356006707801465,0.0584657071384304,26.288266867286648,2.4629428090021044,92.08666604934967,65.79839918206302,0,0,0
0.8950000000000007,-0.6670802032271559,0.008631482756327174,2.8051290961741864,-2.013812674563518,0.024594447497365186,6.447304482636445,0.9963821562216864,-0.0007495708935749356,-0.08498256731505494,-1.2611138317838188e-05,-0.0016239781169092547,-0.030292336263973457,1.9463225262289223e-20,1.0,9.750425021549473,-9.75005197544368,0.0869626825664796,-0.16935020841937365,0.0014958615801844513,0.9855548027920354,0.6671360431217581,49.680514054272,0.9600642567840002,880.64,17.72606457006405,3.1260385540704,3.1260385540704,0.4760064256784,-0.07281156622112003,0.07169902495190596,0.12941035950471436,0.05853602828611902,26.37143673738959,2.386853033624445,92.10339995195723,65.73196321456764,0,0,0
0.9000000000000007,-0.6771854499236218,0.008755014165261537,2.837461494888998,-2.02828848219634,0.024818289232024147,6.485657761384068,0.9963755238534003,-0.0007536113325934853,-0.08506025728554598,-1.2897219243593168e-05,-0.0016195839478965039,-0.03208384977235591,1.9273411952259526e-20,1.0,9.759363749887404,-9.758987008749868,0.08743547543704082,-0.1695038973850006,0.0015039538541636423,0.9855283694009523,0.6772420423019322,49.67868120393523,0.9598351504919038,880.8000000000001,17.729939254712516,3.1259010902951423,3.1259010902951423,0.47598351504919034,-0.07277032708854267,0.06771371032346815,0.12526846194473581,0.0584538162884002,26.451713272786392,2.3108795086017073,92.12013385456478,65.66842058177839,0,0,0
0.9050000000000007,-0.687363129396182,0.008879667638128244,2.86998569855573,-2.042785911360739,0.025043272829094153,6.524026441647935,0.9963685183002478,-0.0007576403579188362,-0.08514224302641499,-1.317907204990436e-05,-0.0016147734156185436,-0.03374188733418368,1.9273411952259526e-20,1.0,9.7687965747822,-9.768416155396743,0.08790703476672078,-0.16966608108798367,0.0015120221931587915,0.985500448867038,0.6874204827837734,49.67684808577155,0.9596060107214446,880.96,17.733814320887333,3.1257636064328667,3.1257636064328667,0.47596060107214444,-0.07272908192986002,0.06390071964453763,0.12114500586390205,0.05822449390224145,26.52900112867989,2.2352184713335426,92.13686775717233,65.60786662849243,0,0,0
0.9100000000000007,-0.6976133515398464,0.009005448877005223,2.90270178386968,-2.0573056673154295,0.02526939536557246,6.562410400096204,0.9963611668980488,-0.0007616569632568872,-0.08522819249017578,-1.3456845150988127e-05,-0.0016095741957015894,-0.035266865619049695,1.9225952912730506e-20,1.0,9.778685317702825,-9.778301237025454,0.0883772394028163,-0.16983610214524647,0.0015200646465509905,0.9854711501670559,0.6976714745180096,49.675014554482345,0.9593768193102931,881.12,17.737689820575877,3.1256260915861755,3.1256260915861755,0.47593768193102926,-0.07268782747585273,0.060265179098483015,0.11705023095366487,0.05785363475207878,26.603215016166367,2.1600590719957826,92.15360165977988,65.5503866436135,0,0,0
0.9150000000000007,-0.7079362295921349,0.00913236356892994,2.93560982693926,-2.0718483818240463,0.025496653750032388,6.600809525220247,0.9963534969265093,-0.0007656602110695968,-0.08531777504263674,-1.3730694290048683e-05,-0.0016040139409270301,-0.036659498440256656,1.9178491587336655e-20,1.0,9.788991962154554,-9.788604237206023,0.08884597602410539,-0.17001330600134817,0.0015280794020865992,0.9854405820524308,0.7079951307978629,49.67318075957568,0.9591475949469601,881.28,17.741565700523665,3.125488556968176,3.125488556968176,0.47591475949469597,-0.07264656709045281,0.05681163852614875,0.11299397531821158,0.057346945620347325,26.67427956024426,2.085583185838543,92.17033556238741,65.49605600214315,0,0,0
0.9200000000000007,-0.7183318797677204,0.009260417385094928,2.9687099033447857,-2.086414614050102,0.02572504473808913,6.639223717359894,0.9963455355590292,-0.0007696492324584887,-0.08541066218938143,-1.4000781955329792e-05,-0.0015981202147830804,-0.03792078496853249,1.9131027975431764e-20,1.0,9.79967873711129,-9.799287384872693,0.08931313914048367,-0.17019704237167893,0.001536064785528845,0.9854088528488608,0.7183915678937031,49.67134660450837,0.9589183255635466,881.44,17.74544199532527,3.125350995338128,3.125350995338128,0.47589183255635464,-0.07260529860143838,0.053544048571862506,0.10898566669777604,0.056710249024823176,26.74212913985998,2.011965244416412,92.18706946499498,65.444940325135,0,0,0
0.9250000000000007,-0.7288004208978158,0.009389615980118997,3.0020020881968574,-2.1010048515164463,0.025954564946543638,6.677652888257681,0.996337309813471,-0.0007736232268880768,-0.08550652827242695,-1.4267276795094692e-05,-0.0015919204330831066,-0.039051997656556384,1.9036096177371583e-20,1.0,9.81070819703277,-9.810313234344346,0.0897786310744602,-0.17038666662588534,0.0015440192599870664,0.9853760702597991,0.7288609046924438,49.66951208303882,0.9586890103798525,881.6,17.749318707341388,3.1252134062279113,3.1252134062279113,0.47586890103798524,-0.07256402186837344,0.05046572956423405,0.10503431465826786,0.05594946605172187,26.806707709755525,1.939372084484864,92.20380336760253,65.397095657847,0,0,0
0.9300000000000007,-0.7393419740749775,0.009519964991393237,3.035486456194176,-2.1156195113265444,0.02618521086937898,6.716096961369824,0.9963288465039352,-0.0007775814617554112,-0.0856050511364695,-1.4530353033028009e-05,-0.0015854417982111302,-0.0400546700076985,1.8941162091481524e-20,1.0,9.822043298398386,-9.821644741862137,0.09024236192516555,-0.1705815411103518,0.0015519414249360718,0.9853423411739859,0.7394032623423581,49.66767730272576,0.9584596628407192,881.76,17.7531957982583,3.1250757977044312,3.1250757977044312,0.4758459662840719,-0.07252273931132944,0.04757933094150154,0.10114850365446108,0.055070599633911414,26.867968608196446,1.8679628128727894,92.22053727021006,65.35256866201361,0,0,0
0.9350000000000007,-0.7499566623039511,0.009651470038500524,3.0691630816805873,-2.1302589413798843,0.026416978891491343,6.754555871370195,0.9963201721935969,-0.0007815232718125837,-0.08570591276421663,-1.4790189885554863e-05,-0.0015787112458351968,-0.040930584100197884,1.8846223429363288e-20,1.0,9.833647472701275,-9.833245338586798,0.09070424951559704,-0.17078103640875222,0.0015598300149394285,0.9853077714772565,0.750018763903935,49.66584208988497,0.9582302612356208,881.9200000000001,17.75707333027609,3.1249381567413725,3.1249381567413725,0.4758230261235621,-0.07248144702241174,0.044886781116608085,0.09733638687730814,0.054079718094810665,26.92587434760417,1.7978886856998615,92.23727117281763,65.31139682521345,0,0,0
0.9400000000000007,-0.7606446101592289,0.009784136722708411,3.10303203870162,-2.1449234217881696,0.02664986530348424,6.793029564131321,0.9963113131486665,-0.0007854480584461147,-0.08580879988040883,-1.5046970982250981e-05,-0.0015717553879005192,-0.04168175800221027,1.879875295395538e-20,1.0,9.8454846958547,-9.845079000009624,0.09116421932348714,-0.17098453253989424,0.0015676838980846828,0.985272465868863,0.760707534007449,49.66400665513416,0.9580008318917702,882.08,17.760951228223398,3.124800499135062,3.124800499135062,0.475800083189177,-0.07244014974051863,0.04238922848403879,0.09360568077197856,0.052982939153483774,26.980396392295518,1.7292929998623046,92.25400507542518,65.27360868312967,0,0,0
0.9450000000000007,-0.7714059434497398,0.00991797062653175,3.137093401059513,-2.1596131663824907,0.02688386631589059,6.831517996566801,0.9963022952935405,-0.0007893552888253847,-0.08591340452417283,-1.5300883791206484e-05,-0.0015646004597268763,-0.04231043306279099,1.8846228008121846e-20,1.0,9.85751955397181,-9.857110311735784,0.0916222043971398,-0.1711914200921646,0.0015755020741551153,0.9852365276825881,0.7714696985176618,49.66217080812874,0.9577713510160926,882.24,17.764829560281612,3.1246628106096557,3.1246628106096557,0.47577713510160924,-0.07239884318289666,0.04008697632375649,0.08996366010827839,0.05178641433205041,27.031514922751153,1.6623109946161805,92.27073897803271,65.23922405528155,0,0,0
0.9500000000000007,-0.7822407888914286,0.010052977313367163,3.1713472423679674,-2.1743283242875995,0.027118978072523402,6.870021136238351,0.9962931441672133,-0.000793244494918221,-0.08601942458951507,-1.555211904987517e-05,-0.0015572722725705212,-0.04281906110555869,1.8988655460740788e-20,1.0,9.869717305494369,-9.869304531617507,0.0920781452559421,-0.1714011012942193,0.0015832836725344504,0.9852000587129199,0.7823053842064156,49.66033466695912,0.9575418333698905,882.4,17.768708284342146,3.124525100021934,3.124525100021934,0.47575418333698904,-0.07235753000658027,0.0379794166708888,0.08641715347642617,0.05049631378043967,27.079218587214218,1.597069760923711,92.28747288064027,65.20825429342605,0,0,0
0.9550000000000007,-0.793149273788029,0.010189162327194771,3.205793636105353,-2.1890689816823166,0.0273551966649464,6.908538961479538,0.9962838848810307,-0.0007971152723877057,-0.08612656433375271,-1.5800870203327936e-05,-0.0015497961619519093,-0.04321029161108423,1.9036132805241856e-20,1.0,9.882043939647449,-9.881627648213247,0.09253198977711952,-0.17161299102154443,0.0015910279498730414,0.9851631590466129,0.7932147184334188,49.65849818274084,0.9573122728426057,882.5600000000001,17.772587418012975,3.1243873637055635,3.1243873637055635,0.47573122728426054,-0.072316209111669,0.03606497093362838,0.08297253906868012,0.04911881162800327,27.123504243307714,1.533688155994003,92.30420678324784,65.18070253994011,0,0,0
0.9600000000000007,-0.8041315257205971,0.010326531192347168,3.240432655666908,-2.203835163509069,0.02759251814437127,6.947071460669516,0.9962745420778577,-0.0008009672793729869,-0.08623453485382523,-1.6047332850749737e-05,-0.0015421969494799563,-0.04348695882126082,1.9131094367859808e-20,1.0,9.894466231213478,-9.894046435565773,0.0929836930689885,-0.17182651773880653,0.0015987342875213978,0.9851259268999237,0.804197828835792,49.656661342652015,0.9570826678315016,882.72,17.776466966010016,3.124249600698901,3.124249600698901,0.47570826678315015,-0.0722748802096703,0.03434104811831637,0.07963574061814596,0.04766007172094678,27.16437668753265,1.4722767206460776,92.32094068585538,65.15656399832272,0,0,0
0.9650000000000007,-0.8151876722462199,0.010465089413343743,3.2752643744157606,-2.2186268354410927,0.027830938536013313,6.985618632534374,0.996265139892744,-0.0008048002351612836,-0.08634305453047918,-1.629170420135923e-05,-0.0015344988938287563,-0.04365206892807933,1.9083610148590438e-20,1.0,9.906951791622802,-9.906528504297528,0.09343321733147561,-0.17204112437801458,0.0016064021887458437,0.9850884584618566,0.8152548430267923,49.65482421759204,0.956853027199005,882.88,17.780346903075078,3.124111816319403,3.124111816319403,0.4756853027199005,-0.0722335448958209,0.03280403323730833,0.07641222335697767,0.04612623398378927,27.20184837782929,1.4129375969500528,92.33767458846292,65.13582621063362,0,0,0
0.9700000000000008,-0.8263178406062655,0.010604842474788073,3.310288865732545,-2.2334439057469333,0.028070453850221815,7.024180485378674,0.9962557019151695,-0.000808613918758942,-0.08645184944039293,-1.653418254093435e-05,-0.0015267256581746236,-0.04370878722960484,1.898863941713167e-20,1.0,9.919469116368992,-9.919042349030242,0.09388053170475177,-0.17225626915266615,0.0016140312757424288,0.9850508477437324,0.8263858883040759,49.65298668589005,0.9566233357362564,883.0400000000001,17.784227272897052,3.123974001441754,3.123974001441754,0.47566233357362564,-0.07219220043252614,0.0314493194317102,0.07330698989174299,0.04452340117919092,27.23593914549371,1.355764444256274,92.35440849107049,65.11846934557678,0,0,0
0.9750000000000008,-0.8375221574445959,0.010745795841327533,3.3455062030639184,-2.2482862273725703,0.028311060095626974,7.062757037190399,0.9962462511529457,-0.00081240816736577,-0.0865606537363947,-1.6774966709739686e-05,-0.00151890026875686,-0.04366042541468968,1.9083612441615994e-20,1.0,9.931987628765155,-9.931557392145596,0.09432561210640986,-0.17247142630822296,0.0016216212864579693,0.9850131864353954,0.8375910913679263,49.65114891577893,0.9563936144723666,883.2,17.788108015347913,3.12383616868342,3.12383616868342,0.4756393614472366,-0.07215085060502596,0.030271394809592157,0.07032457590998849,0.04285762630585141,27.266675901651393,1.3008423520202173,92.37114239367803,65.10446649202663,0,0,0
0.9800000000000008,-0.8488007485359158,0.010887954957670688,3.380916459969019,-2.2631535999695287,0.028552753290024553,7.101348315051591,0.9962368099978574,-0.0008161828747653104,-0.08666920999595695,-1.701425559336025e-05,-0.0015110450850786663,-0.04351042889709971,1.9083612441403813e-20,1.0,9.94447772006079,-9.944044023907052,0.09476844105859943,-0.17268608680932504,0.0016291720712440388,0.9849755637683835,0.8488705780496173,49.649310699576304,0.9561638374470385,883.36,17.79198920494859,3.123698302468223,3.123698302468223,0.47561638374470383,-0.07210949074046691,0.029263990284203893,0.06746904569630804,0.041134900472646216,27.2940923358232,1.2482477490177712,92.38787629628557,65.09378396046236,0,0,0
0.9850000000000008,-0.8601537385247954,0.011031325248664483,3.4165197101652924,-2.27804577206154,0.028795529472203766,7.139954355035929,0.9962274001931145,-0.0008199379896280123,-0.08677726953829171,-1.7252247626464584e-05,-0.0015031817662495939,-0.04326236430341358,1.889364345197632e-20,1.0,9.956910785957225,-9.956473638979375,0.09520900750470443,-0.17289975896443252,0.0016366835893382133,0.9849380663863437,0.8602244730504497,49.647472279623976,0.9559340349529972,883.52,17.79587075498724,3.123560420971798,3.123560420971798,0.4755934034952997,-0.0720681262915395,0.028420286422497217,0.06474398750055387,0.039361141396932614,27.318228610014387,1.1980483097353414,92.40461019889312,65.08638158887874,0,0,0
0.9900000000000008,-0.8715812506752775,0.011175912119423478,3.452316027571594,-2.292962443199678,0.029039384712385003,7.17857520174676,0.996218042802696,-0.0008236735137474734,-0.08688459271032185,-1.7489140311572912e-05,-0.0014953312445972957,-0.042919907083886585,1.9178610706770175e-20,1.0,9.969259259551034,-9.968818669376398,0.09564730661786039,-0.17311196898848913,0.0016441559052135042,0.9849007782230085,0.8716528996913748,49.6456333858397,0.9557041732299625,883.6800000000001,17.799752762385943,3.1234225039379773,3.1234225039379773,0.4755704173229962,-0.07202675118139323,0.027733167938668524,0.06215250890745065,0.037542182449643934,27.33913104743586,1.150302860693708,92.42134410150068,65.08221305406482,0,0,0
0.9950000000000008,-0.8830834066317128,0.011321720955515827,3.488305486351005,-2.3079032661958037,0.029284315122821127,7.21721090806645,0.9962087581826449,-0.0008273895001999203,-0.08699094914200763,-1.7725129752124996e-05,-0.0014875136990200877,-0.04248682930646556,1.917861300275947e-20,1.0,9.981496640759499,-9.98105261389129,0.09608333960011078,-0.17332226150460558,0.0016515891847766488,0.9848637803879752,0.8831559796738432,49.64379431067548,0.9554742888344352,883.84,17.803635122425316,3.123284573300661,3.123284573300661,0.4755474288834435,-0.07198537199019833,0.027195505079032095,0.059697232479017426,0.035683762327726985,27.35685181792698,1.1050612917295748,92.43807800410822,65.08122618618124,0,0,0
1.0000000000000007,-0.894660326190516,0.011468757123195679,3.524488160950405,-2.3228678493686643,0.029530316867590053,7.255861534768546,0.9961995659543883,-0.000831086051452864,-0.08709611797139472,-1.796041020234098e-05,-0.0014797485326501713,-0.041966987634223386,1.94636078105811e-20,1.0,9.993597522270628,-9.993150064050402,0.09651711347517959,-0.17353019998553845,0.0016589836914677745,0.984827151060576,0.8947338328515757,49.641954746035,0.9552443432543744,884.0,17.80751794570714,3.1231466059526243,3.1231466059526243,0.47552443432543745,-0.07194398178578737,0.026800434654976085,0.057380292095587516,0.03379151533660125,27.37144862020621,1.0623644801243939,92.45481190671578,65.08336328650957,0,0,0
1.0050000000000006,-0.9063121270835488,0.01161702596968869,3.560864126139993,-2.337855758827812,0.02977738617208346,7.294527150180227,0.9961904849801326,-0.0008347633174079799,-0.08719988803999532,-1.8195173632596e-05,-0.0014720543523555022,-0.04136431151889573,1.9511108093490036e-20,1.0,10.005537612085282,-10.0050867266601,0.09694864087306945,-0.1737353671362254,0.0016663397822318212,0.9847909653920325,0.9063865770139621,49.64011500970759,0.9550143762134493,884.16,17.811401118371585,3.1230086257280694,3.1230086257280694,0.4755014376213449,-0.07190258771842087,0.02654161125745612,0.05520333058909387,0.031870962330445514,27.38298436218194,1.0222442385901567,92.47154580932333,65.08856144714139,0,0,0
1.0100000000000005,-0.9180389247726563,0.011766532823518503,3.5974334570492075,-2.352866520775304,0.030025519331958628,7.333207829813707,0.9961815333403944,-0.000838421493408071,-0.08730205805895813,-1.842960931305737e-05,-0.0014644489510932087,-0.040682791625635144,1.9463603215016317e-20,1.0,10.017293752704717,-10.016839442997997,0.09737793980992844,-0.17393736521832898,0.001673657903422096,0.9847552954161395,0.9181143276806117,49.638274780742805,0.9547843475928506,884.32,17.81528475568761,3.1228706085557105,3.1228706085557105,0.47547843475928503,-0.07186118256671309,0.026413402152613497,0.0531674994368365,0.029927502337303926,27.39152683994923,0.9847233013706412,92.48827971193089,65.09675287198166,0,0,0
1.0150000000000003,-0.9298408322560783,0.01191728299488215,3.6341962292026895,-2.3678996238253935,0.030274712721649777,7.371903656005257,0.9961727283137035,-0.0008420608181898232,-0.08740243674674907,-1.866390341389692e-05,-0.0014569492926144127,-0.03992646850977399,1.932108628125798e-20,1.0,10.028843937043883,-10.028386204730651,0.0978050334610128,-0.17413581631826627,0.0016809385865996125,0.9847202099686181,0.9299171979077795,49.63643437672032,0.9545542970900395,884.48,17.819168743813407,3.1227325782540234,3.1227325782540234,0.4754554297090039,-0.0718197734762071,0.02641100675546614,0.051273461440942476,0.027966404927982885,27.397148416358,0.9498153656454157,92.50501361453843,65.10786519818043,0,0,0
1.0200000000000002,-0.9417179598861496,0.012069281776061253,3.671152518552464,-2.382954521327333,0.030524962802285602,7.410614717509271,0.9961640863585277,-0.0008456815718141928,-0.08750084293888545,-1.889823862491183e-05,-0.0014495714991492868,-0.03909942156032672,1.941610293443501e-20,1.0,10.040167321133294,-10.039706166619268,0.09822994993042869,-0.17433036255984743,0.001688182444292538,0.9846857746153274,0.9417952981060808,49.63459348976959,0.9543241862211991,884.64,17.823053193380883,3.1225945117327196,3.1225945117327196,0.4754324186221199,-0.07177835351981582,0.026530491832689976,0.049521397431908705,0.025992803405430465,27.399925699791776,0.9175252075456846,92.52174751714598,65.1218218173542,0,0,0
