time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,qw,qx,qy,qz,wx_radps,wy_radps,wz_radps,q_norm,tilt_deg,signed_pitch_deg,unwrapped_pitch_deg,signed_yaw_deg,body_z_x,body_z_y,body_z_z,lateral_m,gimbal_x_deg,gimbal_y_deg,gimbal_total_deg,requested_torque_norm_nm,achievable_torque_norm_nm,saturated
0.11500000000000003,0.0013454739409894357,4.9535086743814306e-05,0.047549360212134614,0.0032690136100815143,0.0009399418129331785,0.8269210879867287,0.9997988628736348,-7.589448445118937e-05,-0.020055623565824944,-1.6545763130134103e-09,-0.00215240864248714,-0.5661335934619129,1.4054472606293576e-21,1.0,2.298375725227862,-2.2983592864760047,-2.2983592864760047,0.008702122342966398,-0.04010317927041576,0.00015175850487247916,0.9991955324068265,0.0013463854762661251,0.33914235649003827,0.004409222351303492,0.33917101764059887,20.664271152091334,6.038008716640303,0
0.12000000000000004,0.00135463855497949,5.436684202750156e-05,0.051773753045194604,0.0003482793033181661,0.0009929589468007914,0.8628343296890038,0.9997692324049752,-8.132030100481373e-05,-0.021481976710149207,-2.221834864039045e-09,-0.0021886015170731105,-0.5750307306588064,1.4054472606293576e-21,1.0,2.4618602154290063,-2.461842597938348,-2.461842597938348,0.009325081737756301,-0.042954038731733486,0.0001626031652878579,0.9990770361272665,0.0013557290909871943,0.3059298641333463,0.004539328194000869,0.30596353911716434,21.25549865636508,5.446846661375523,0
0.12500000000000003,0.0013484696494319374,5.9466673793395484e-05,0.056177685462598825,-0.002864673740579135,0.0010471745189066124,0.8987367439792909,0.9997370851452442,-8.683214050179428e-05,-0.02292930538568435,-2.931502419994124e-09,-0.0022214017446483985,-0.5829595395293066,6.023345402697245e-22,0.9999999999999999,2.627753987868466,-2.6277351721519477,-2.6277351721519477,0.009958093038334124,-0.04584655386086934,0.00017361875651900066,0.9989484788294186,0.0013497802342348707,0.27395881967771185,0.004665251596811757,0.27399853914148264,21.82461152452831,4.877801573230107,0
0.13000000000000003,0.0013255022531125096,6.484060484069571e-05,0.06076110065846109,-0.006371334760618014,0.001102600559647866,0.9346272630093614,0.9997023878183311,-9.242168605340765e-05,-0.024395230037023583,-3.808408118917956e-09,-0.0022509540785957973,-0.5899563936097759,6.023345402697245e-22,1.0,2.7957848629829645,-2.795764831260087,-2.795764831260087,0.01060022082508968,-0.04877593943807594,0.00018478854628155983,0.9988097284193456,0.0013270872341494535,0.24320435466112797,0.0047871071138468925,0.24325146355295615,22.37205399387747,4.330436699041965,0
0.13500000000000004,0.001284264862255922,7.049471497582635e-05,0.06552393648653508,-0.010172830110558454,0.0011592478508641367,0.9705048192009045,0.9996651176192497,-9.80809782805659e-05,-0.025877461146980304,-4.87997018215774e-09,-0.0022773997649877423,-0.5960569285774111,-2.6101163411688077e-21,1.0,2.9656909758937595,-2.96566971200909,-2.96566971200909,0.011250570658934797,-0.051737590481409995,0.00019609651794058356,0.9986606947694167,0.001286198173402818,0.21364154212085507,0.004905008607906804,0.21369784189181867,22.898271270146562,3.8043167254946373,0
0.14000000000000004,0.0012232812165524156,7.643513490874436e-05,0.07046612547216073,-0.014269938581615646,0.0012171259812545595,1.0063683494506968,0.9996252620054646,-0.00010380240667696084,-0.02737379742685474,-6.176272452154565e-09,-0.0023008765442635703,-0.6012960408326492,-4.2163417818880736e-21,0.9999999999999999,3.1372205648023637,-3.1371980541458018,-3.1371980541458018,0.011908287958272567,-0.054727078848526144,0.00020752735407857147,0.9985013288789878,0.0012256668652690567,0.18524542170105285,0.005019069143405497,0.18531340295906065,23.40370908002635,3.2990098416733398,0
0.14500000000000005,0.0011410719993194638,8.266804042301472e-05,0.07558759484472481,-0.018663106405497162,0.0012762434004679264,1.04221679912953,0.9995828184325606,-0.00010957870097778705,-0.028882124003041198,-7.730128993919832e-09,-0.0023215186571032497,-0.6057078868172179,-4.2163417818880736e-21,1.0,3.310131759086779,-3.310107988515085,-3.310107988515085,0.01257255688025247,-0.05774014982486314,0.0002190664200521986,0.9983316218111628,0.001144062634884253,0.15799102371800927,0.005129400885563606,0.15807426839593275,23.88881324264888,2.8140911901252483,0
0.15000000000000005,0.0010361564634598368,8.91996468130258e-05,0.08088826658958254,-0.023352461936638532,0.001336607471869198,1.07804912586644,0.9995377940415423,-0.00011540292254293568,-0.030400410601390437,-9.577136431807003e-09,-0.002339456854308289,-0.6093258830368778,-1.0038909004495415e-21,1.0,3.4841923673031334,-3.4841673250636456,-3.4841673250636456,0.01324259920868594,-0.06077271869873137,0.00023069974754678566,0.998151603434865,0.0010399888430945615,0.13185339222617087,0.005236115005660928,0.13195731863712967,24.35402925923185,2.3491493861724178,0
0.15500000000000005,0.0009070539848127323,9.603620358173554e-05,0.08636805751834968,-0.02833783001257063,0.0013982245239860206,1.1138643031118096,0.9994902053045502,-0.00012126845576326494,-0.0319267097307147,-1.1755713794350538e-08,-0.0023548184105038656,-0.6121827067591763,-1.0038909004495415e-21,0.9999999999999999,3.659179665291891,-3.6591533409477623,-3.6591533409477623,0.01391767325078165,-0.06382086732405044,0.0002424140181381069,0.9979613409994644,0.0009121238313754602,0.10680760712464563,0.005339321592146259,0.10694098042732267,24.799801920141558,1.9038005416638777,0
0.16000000000000006,0.0007522855445097687,0.00010318398939235833,0.09202687935644764,-0.03361874599145858,0.0014610999006390822,1.1496613234747837,0.9994400776352953,-0.00012716899949827295,-0.03345915486679896,-1.43071297364532e-08,-0.0023677271414793977,-0.614310297357701,-1.0038909004495415e-21,1.0,3.83488018457659,-3.83485256893422,-3.83485256893422,0.014597072744648715,-0.06688084067173099,0.0002541965468716526,0.9977609375672905,0.0007593289643792612,0.08282880534043152,0.005439129567410076,0.08300719923340487,25.226574928695438,1.4777233823057316,0
0.16500000000000006,0.0005703751419520939,0.00011064930726742186,0.097864638846765,-0.039194469465992345,0.0015252380097604784,1.185439201832141,0.9993874449700492,-0.00013309855855322148,-0.034995958638259425,-1.7275517099702187e-08,-0.0023783034249878587,-0.6157398582753966,-1.0038909004495415e-21,1.0,4.01108950123768,-4.011060586275678,-4.011060586275678,0.01528012577931016,-0.06994904337093652,0.00026603526586996474,0.9975505303275263,0.0005810086675391613,0.05989220112139878,0.005535646610032929,0.06014747823938465,25.634790541084104,1.0707667594151367,0
0.17000000000000007,0.00035985114002855473,0.00011843848002864523,0.1038812378682891,-0.04506399765298053,0.001590642370904694,1.2211969782073249,0.9993323493245986,-0.00013905143520348388,-0.03653541101556978,-2.0707874857786717e-08,-0.0023866642248270855,-0.6165018595804805,2.2085599809889907e-21,1.0,4.187612025434703,-4.187581804234023,-4.187581804234023,0.015966193728771297,-0.07302203624169941,0.00027791870797914785,0.9973302888132437,0.0003788410174880042,0.03797310546898207,0.005628979082329187,0.03838804689571658,26.024889221849037,0.6833977125429888,0
0.17500000000000007,0.00011924754419761804,0.0001265578459711141,0.11007657356855814,-0.051226078458198085,0.0016573156614573346,1.2569337204197475,0.9992748403321347,-0.00014502222077361225,-0.03807587750455414,-2.4654057574642708e-08,-0.002392923118029263,-0.6166260410893891,2.2085599809889907e-21,1.0,4.364260791740235,-4.364229258417787,-4.364229258417787,0.016654670201498373,-0.07609653282058775,0.00028983599046607836,0.9971004130416274,0.00017388750723962637,0.017046944737743493,0.005719231963012073,0.01798076581067724,26.397309314403277,0.3201000295695056,0
0.18000000000000008,-0.00015289478294256036,0.0001350137547652559,0.11645053850878814,-0.05767922321626185,0.0017252597615473543,1.2926485265057521,0.9992149747666524,-0.00015100578727833956,-0.03961579734562514,-2.91667525778833e-08,-0.002397190324987655,-0.6161414160319886,6.023345402697246e-22,1.0,4.540857250450434,-4.54082440009252,-4.54082440009252,0.01734498000648379,-0.07916939588133058,0.0003017767987782078,0.9968611315958453,0.00020397433325510664,-0.0029107215736556085,0.0058065087848117045,0.006495217036207464,26.752486726130876,0.11563018096506013,0
0.18500000000000008,-0.00045802696997099984,0.0001438125635801478,0.12300302082053888,-0.0644217191055525,0.0017944757976692122,1.3283405269137742,0.9991528160560526,-0.00015699727913244912,-0.04115368172002327,-3.4301445119163715e-08,-0.002399572742352536,-0.6150762752350237,6.023345402697246e-22,0.9999999999999999,4.717231060016716,-4.7171968886159945,-4.7171968886159945,0.018036578136905256,-0.08223763395250101,0.0003137313703781593,0.9966126996654826,0.00048007370128378123,-0.021924183817886213,0.005890911576883195,0.022701820968528495,27.090854627644056,0.40414593931012127,0
0.19000000000000009,-0.0007975910462235122,0.00015296063342172544,0.12973390437279833,-0.07145164123846304,0.0018649641850221315,1.364008886477256,0.9990884337887694,-0.00016299210493615662,-0.042688111964290947,-4.011637185630296e-08,-0.0024001739785312025,-0.6134581918004383,2.2085599809889907e-21,1.0,4.893219880750152,-4.8931843851433445,-4.8931843851433445,0.01872894877222877,-0.08529839783452885,0.00032569047866554574,0.9963553970609959,0.0008121258722591542,-0.04001756596072065,0.005972540811846594,0.040460806086505506,27.412843165816557,0.720297704934112,0
