time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,qw,qx,qy,qz,wx_radps,wy_radps,wz_radps,est_qw,est_qx,est_qy,est_qz,est_wx_radps,est_wy_radps,est_wz_radps,gyro_x_radps,gyro_y_radps,gyro_z_radps,accel_x_mps2,accel_y_mps2,accel_z_mps2,attitude_error_deg,rate_error_radps,estimator_correction_rad,q_norm,est_q_norm,tilt_deg,est_tilt_deg,signed_pitch_deg,est_signed_pitch_deg,signed_yaw_deg,est_signed_yaw_deg,body_z_x,body_z_y,body_z_z,est_body_z_x,est_body_z_y,est_body_z_z,lateral_m,gimbal_x_deg,gimbal_y_deg,gimbal_total_deg,requested_torque_norm_nm,achievable_torque_norm_nm,saturated
0.9600000000000007,-0.8198703131678261,0.011038275489720046,3.2506175253528413,-2.19159426380676,0.030214771473958388,6.720863584849209,0.9960659842426194,-0.0012815219592181943,-0.08860536484206123,-4.535918267326307e-05,-0.004851416298244485,0.014081266476895112,-9.256187818051162e-21,0.9962516069542516,-2.3975165947482718e-05,-0.08650275851702632,8.851670948674906e-05,-0.004384599275554576,0.014428715728489762,-0.00012482685941578872,0.005615400724445424,0.008428715728489761,0.0018751731405842113,0.11636977941951594,0.014739145852358929,17.046281260763582,0.2819687993422241,0.0005951645654257,0.0,1.0,1.0,10.16782577482935,9.924890224381418,-10.166778073681925,-9.924890051907163,0.14907534687706359,0.0018878859224539125,-0.1765134636235909,0.002560998997133806,0.9842948940453469,-0.1723570286015317,3.245671611344097e-05,0.9850345443882731,0.8199446163855801,0.07348212987160455,0.008400116798964347,0.07396070154280313,25.393176852052157,1.3166745298973246,0
0.9650000000000007,-0.8308646166610483,0.011190104839923418,3.284308459121766,-2.2061258210241657,0.030517361228322954,6.755510052306769,0.9960690467195095,-0.0012937462390004428,-0.08857075265864797,-4.6491264714168045e-05,-0.004968129589293333,0.013719040531934628,-9.205993273028686e-21,0.9962543760254283,-3.3351249188484964e-05,-0.08647085677575841,8.981283354997018e-05,-0.0036903717871899343,0.012808996872481698,0.0008411369947489587,0.006309628212810066,0.006808996872481698,0.0028411369947489587,0.0593495157885439,-0.06015203306817291,17.15575394891105,0.28188328806303903,0.0017799876142495766,0.0,1.0,1.0,10.163864711444285,9.921221162409697,-10.162796394676556,-9.921220737731113,0.1505029745304359,0.0029618087252715913,-0.17644505004006014,0.002585556698571816,0.9843070959882997,-0.17229394491377514,5.092027056683631e-05,0.9850455796323211,0.8309399675461755,0.07110725761308835,0.007313596519917816,0.07148238090124212,25.43533641474537,1.2725546181662446,0
0.9700000000000008,-0.8419315670426545,0.01134344904190684,3.3181726256165702,-2.2206530407722678,0.030820721722192967,6.790156670895524,0.9960720361557892,-0.0013063030588852133,-0.08853694195124293,-4.765187184751001e-05,-0.005118470084211726,0.01343745178625297,-9.356576908096117e-21,0.9962574535210267,-4.3441331535205356e-05,-0.08643538910516246,8.903308167377323e-05,-0.004046570568718046,0.014240747187492703,3.86293356680039e-05,0.005953429431281954,0.008240747187492703,0.002038629335668004,0.16284190214936373,-0.02632554692643007,17.07842714590362,0.28219342424936544,0.0013400538416581034,0.0,1.0,1.0000000000000002,10.159996629497254,9.917142108357886,-10.158906940918566,-9.917141278488529,0.15196945947378843,0.004139378874679258,-0.176378219593191,0.0026107817974239224,0.9843190069644813,-0.17222380902344775,7.116628255024414e-05,0.9850578432461802,0.8420079794271941,0.07426767799612322,0.008121068181846033,0.07471037239466845,25.379167577202065,1.3300204288507818,0
0.9750000000000008,-0.8530711227216699,0.011498319126370315,3.3522100291070425,-2.2351679618164426,0.031127724110680946,6.824804846134175,0.9960749522771762,-0.0013192061932329664,-0.0885039363840968,-4.884220197467218e-05,-0.005246244398473847,0.013072286609352102,-9.356576908096117e-21,0.9962606211965263,-6.285028951651141e-05,-0.08639885783133872,8.982423297393788e-05,-0.007705818200056022,0.014668018720053563,0.0009868464625128015,0.002294181799943979,0.008668018720053563,0.0029868464625128015,0.16021262406242878,0.0005829361870477723,17.03829420731888,0.28217203499764143,0.0030934980515796608,0.0,1.0,1.0,10.156221989829575,9.91294158738495,-10.15511013353446,-9.912939614352085,0.15347641133245407,0.006381136610152097,-0.17631297955439226,0.0026367019462094155,0.9843306258790792,-0.17215157083839783,0.00010970911468315375,0.9850704668305625,0.85314861059744,0.07564331154170421,0.015014835717470674,0.07711910186599656,25.355681391165163,1.37290141360412,0
0.9800000000000008,-0.8642832290652942,0.011654755998481122,3.386420676081949,-2.249673332423733,0.03144743852034573,6.859454059562857,0.9960777828992724,-0.0013321746133543673,-0.08847187813966884,-5.003707669637342e-05,-0.005170868155435328,0.012676520126644674,-9.30638236307364e-21,0.9962636407321313,-7.548537552453581e-05,-0.08636402861573572,8.377575844831427e-05,-0.005242840659557535,0.01398455020398797,-0.0019729128772714016,0.004757159340442465,0.00798455020398797,2.708712272859841e-05,0.3313550981556014,-0.09130860558604191,16.986914349003996,0.282433895731466,0.0023682288626498183,0.0,1.0,1.0,10.152556677726551,9.908936643970709,-10.151422322936167,-9.908933613580752,0.15499099004933414,0.007906518643892668,-0.17624961113634527,0.002662752818913321,0.9843419041784782,-0.17208269580170285,0.00013593624608434197,0.9850824977264372,0.8643618069887841,0.07499734358457744,0.010798227724019548,0.0757707282974299,25.3664978183237,1.3488972346659875,0
0.9850000000000008,-0.8755678461110634,0.011812781995219087,3.4208045704601715,-2.2641722684898804,0.03176337317511661,6.894103802470716,0.9960805281071633,-0.0013451128823035669,-0.08844076872563206,-5.122799858988593e-05,-0.005221991762503708,0.012310154640197659,-9.406771453118594e-21,0.9962661978174547,-9.084865942596351e-05,-0.08633450855665596,8.640112255168512e-05,-0.006030591221300913,0.011852676253702243,0.0015777616014238586,0.003969408778699088,0.005852676253702242,0.0035777616014238587,0.06756153258051015,0.05357501534201689,17.095980308994793,0.28215896867267815,0.0018309700242781586,0.0,1.0,0.9999999999999999,10.149000701638888,9.905542915745981,-10.147843679617932,-9.90553838969363,0.15650204295236775,0.009660851948982023,-0.17618811742198046,0.0026887427874885015,0.9843528421971063,-0.1720243208592086,0.0001661001000977488,0.9850926887576036,0.8756475289533074,0.07166374936251849,0.012473700807733057,0.07274122754349634,25.426068410206604,1.2949650134386803,0
0.9900000000000008,-0.8869249518619674,0.011972400086255688,3.4553617130109635,-2.2786688353754068,0.03208427813397973,6.928753324452185,0.9960832031717435,-0.0013581183341762554,-0.08841043561396641,-5.242383486029012e-05,-0.005224795182582566,0.012052956083127803,-9.456965998141071e-21,0.9962685920589549,-0.00010493655940453424,-0.08630685348044387,9.223606477017124e-05,-0.005411573896607709,0.011103684167628082,0.0028126932738857767,0.004588426103392291,0.005103684167628082,0.004812693273885777,0.10382109777958447,-0.12220326031299462,17.081417727677017,0.28187708932649697,0.0029744321996864687,0.0,1.0,1.0,10.14553438490635,9.90236384405957,-10.144354356716814,-9.902357720612764,0.15802094097799307,0.011235134544561381,-0.17612815740479515,0.002714867349338219,0.9843635007782784,-0.17196963416187122,0.0001931687875314686,0.9851022320612477,0.8870057545468228,0.07078065472224254,0.011607887919090266,0.07172617475407063,25.44165481450938,1.2768946999667978,0
0.9950000000000008,-0.8983545258091307,0.012133625717312661,3.49009210419015,-2.2931595628317663,0.032406390365373225,6.963403250555963,0.9960858242885278,-0.0013711645161975376,-0.0883806974624242,-5.362247207577826e-05,-0.005254680198477229,0.011832240383325896,-9.456965998141071e-21,0.9962710145800304,-0.00011647869083470539,-0.08627886698254325,9.514515368922866e-05,-0.004498061259188411,0.011236763350277545,0.0015588449330247198,0.005501938740811589,0.005236763350277545,0.00355884493302472,0.3350007370360354,-0.07999889678233867,17.135557479530725,0.28181972009448186,0.0018322288725471621,0.0,1.0,1.0,10.142136823305933,9.899146525905037,-10.140933490941721,-9.89913889021714,0.15954458712037667,0.01254377117306729,-0.17606937271564563,0.002741073457667043,0.9843739444478502,-0.1719142908557936,0.0002156706548713181,0.9851118870898466,0.8984364634824189,0.07148595658904999,0.010166563969160146,0.07220526997657833,25.428907233316504,1.285423725662466,0
1.0000000000000007,-0.9098565331849985,0.012296462820020077,3.524995747007072,-2.307642221821824,0.03272887052385838,6.998053976401049,0.9960883942419066,-0.0013843401292752669,-0.08835152207211042,-5.483181541988756e-05,-0.005328723999465618,0.011600901710886442,-9.406771453118594e-21,0.9963228984698728,-0.0007697896305613626,-0.08567431437792891,3.555823530979413e-05,-0.0034815828700989603,0.012952396331202369,-0.001179308234694823,0.00651841712990104,0.006952396331202368,0.000820691765305177,0.15342099111956956,-0.03803953584381105,17.0599659684939,0.31607918266147944,0.0025747302718847746,0.0017308246758343485,1.0,1.0,10.138804474297705,9.830001129309947,-10.137577379488148,-9.829615182363224,0.16108334711238173,0.08884219092761331,-0.1760116996875088,0.0027675392216095166,0.9843841842998959,-0.1707186171955961,0.0015278252170045873,0.985318638559593,0.9099396210613693,0.08464250457519665,0.01922772880562829,0.08679895814919078,25.196433580604978,1.5452254577727458,0
1.0050000000000006,-0.9214308884240905,0.012460952234622319,3.5600726533549887,-2.3220987370688357,0.03306731068520989,7.03270865718484,0.9960908703355623,-0.0013973671709751135,-0.08832339588218224,-5.602651851527005e-05,-0.005135310112818712,0.01098952114894107,-9.406771453118594e-21,0.9963250723289131,-0.0007813531919115073,-0.08564892540198683,3.624169308658199e-05,-0.004583963995095552,0.010192698821498536,0.0006764446784295278,0.005416036004904448,0.004192698821498537,0.002676444678429528,0.13818439345747513,0.04559189740050689,16.89531593628877,0.31581638185452343,0.0011817299886247134,0.0,1.0,0.9999999999999999,10.13559279163345,9.827093193309754,-10.134341976574921,-9.826695454276809,0.1626047501720683,0.09017477487569722,-0.1759560999713153,0.002793706267779336,0.9843940502096575,-0.17066840022718158,0.0015507554267560906,0.9853273021293486,0.9215151422915427,0.08011354360617053,0.02140125514405296,0.08292281707032534,25.277583978243026,1.4762210630520893,0
1.0100000000000005,-0.9330775259219991,0.012627148064667646,3.5953228315297547,-2.3365551622026612,0.033411420627645225,7.067362700339304,0.9960932272731219,-0.0014098340723870664,-0.08829661194029123,-5.716966578697624e-05,-0.0048787929493556885,0.010522852438167174,-9.15579872800621e-21,0.9963271314801128,-0.0007864243741792629,-0.08562492375566963,3.232877167528173e-05,-0.0021540819083144085,0.009637218903940238,-0.001378208504646144,0.007845918091685592,0.003637218903940237,0.000621791495353856,0.22604668785989535,-0.1162277586994467,17.09532818806586,0.315684320749441,0.0031792854065652095,0.0,1.0,1.0,10.132534718135496,9.824338119687544,-10.131260984778628,-9.823934716155078,0.16406071177782566,0.09080087232082631,-0.17590315309028887,0.00281874811775678,0.9844034413755078,-0.17062092018564745,0.0015615355844845148,0.9853355079370789,0.9331629623216762,0.07951681099176683,0.01712024585720996,0.08133895775402882,25.28717034983229,1.4480247066541583,0
1.0150000000000003,-0.9447964313908405,0.012795054476423361,3.6307462808685345,-2.3510059563147983,0.03375152973926704,7.102017117011073,0.9960954841313884,-0.0014218221278282017,-0.08827095513045528,-5.826876443849273e-05,-0.004750679731763244,0.010084244401170296,-9.005215092938779e-21,0.9963294786725057,-0.0008053153879022464,-0.08559743283463721,2.9789577948911428e-05,-0.007614525262511567,0.011037414514512468,-0.00035631293757934024,0.0023854747374884334,0.005037414514512468,0.0016436870624206598,0.1931824168935593,-0.030756830643615795,17.04427170130167,0.3157057667206988,0.0030392603373916973,0.0,1.0,1.0,10.129605630344333,9.82119661705506,-10.128309657444305,-9.820773158195806,0.1654607281579091,0.09301448274027779,-0.17585243387518457,0.0028428280805180214,0.9844124338043879,-0.17056653924368886,0.0015996190983958753,0.9853448619184917,0.9448830669389318,0.08248772675472801,0.0272328877997576,0.08686688231470528,25.237113961968365,1.5464345670259054,0
1.0200000000000002,-0.9565875640866108,0.012964704652543416,3.6663430052903916,-2.3654460856772435,0.03410890639902664,7.136672727383943,0.9960976358359127,-0.0014331193432752152,-0.08824648737472401,-5.9304942310157536e-05,-0.004323898106621325,0.009567860973306712,-9.005215092938779e-21,0.9963320984362587,-0.000818395505137484,-0.08556680885965216,3.280204849448594e-05,-0.005108489854639349,0.012293511105279565,0.0016582486334680963,0.004891510145360651,0.0062935111052795645,0.0036582486334680963,0.2340437389212517,-0.03280232734297367,17.02914373970155,0.3163645204199155,0.0032855047379939076,0.0,1.0,1.0,10.126812230045141,9.817688873325666,-10.125495112385158,-9.817251616812836,0.1667800310846787,0.09449943598232163,-0.17580406490745265,0.002865520485099979,0.9844210072699414,-0.17050597014536106,0.0016251738887413973,0.985355302900746,0.9566754158709648,0.08525234293447037,0.022959701396634308,0.08828991937950306,25.18657091690461,1.5717680063659043,0
1.0250000000000001,-0.9684508719795384,0.01313613120979573,3.7021130107047315,-2.379876073132445,0.034462056409126696,7.171329507028857,0.9960996663282371,-0.0014435134248821056,-0.08822339473521205,-6.025912231333022e-05,-0.004025276521757224,0.008979838525107054,-8.98011782042754e-21,0.9963342631439907,-0.0008273613605454914,-0.08554151475714314,2.848778689432301e-05,-0.0037198103394599493,0.010156151297515617,-0.0014042512422744848,0.006280189660540051,0.004156151297515617,0.0005957487577255153,0.12770034185212295,0.013476409673437724,17.017744969452288,0.31663454133527247,0.0018571329727534928,0.0,1.0,1.0,10.124175486243002,9.814789767662369,-10.12283874847934,-9.81434230507809,0.16799382276045452,0.0955806760057706,-0.17575841414647408,0.002886399010399285,0.9844290977807743,-0.17045593128694628,0.0016437831661397654,0.9853639294524653,0.9685399575552313,0.08183851361411701,0.020612057108640173,0.08439430791716857,25.246679231969487,1.5024170487877575,0
1.03,-0.9803863274983923,0.013309319807090585,3.738056298833288,-2.39430517246272,0.03481370370133458,7.205985806395599,0.9961015797867842,-0.0014532523793966755,-0.0882016273322797,-6.115335070404426e-05,-0.0037976801283040296,0.00850351236979831,-8.98011782042754e-21,0.9963362975146767,-0.0008376498263112976,-0.0855177176610498,2.373940602058956e-05,-0.004261829427064679,0.009555242832797989,-0.00153250110843226,0.0057381705729353215,0.0035552428327979887,0.00046749889156774,0.23593582902644358,-0.050511271127644475,17.128939174016622,0.31683357320749994,0.0019157586449465986,0.0,1.0,1.0,10.12169009172646,9.812064437942377,-10.120334831937951,-9.811605163352816,0.16913108746725936,0.096819473526732,-0.17571538290839317,0.0029059616319896996,0.9844367219869188,-0.17040885214325033,0.0016651015734786008,0.9853720366176272,0.9804766642503595,0.0811568582234827,0.021750711741447316,0.08402100390953447,25.25911219305951,1.4957713520594027,0
1.035,-0.992393916733262,0.013484275597173462,3.774172868904323,-2.4087295910169964,0.03516891611584589,7.240642278154682,0.9961033919374876,-0.0014623842663837997,-0.08818100793177425,-6.199214451945601e-05,-0.003537665120375068,0.008057836870633404,-8.98011782042754e-21,0.9963382643476698,-0.0008446781731090519,-0.08549473017772424,2.504585858057648e-05,-0.0027554715841821434,0.00922821424004138,0.0007687692216395339,0.007244528415817857,0.003228214240041379,0.002768769221639534,0.1390124372080804,-0.04544864572881219,17.066671028148996,0.3171598451791523,0.0016039376643200876,0.0,1.0,1.0,10.119335724485179,9.809428662340562,-10.117962973745561,-9.808961622987228,0.17019743798655143,0.09762031282855921,-0.1756746208979401,0.0029243049156969904,0.9844439425447878,-0.17036338446367238,0.001678887792012835,0.9853798752612443,0.9924855221400286,0.0809532592334427,0.01916742129954248,0.08319146722946488,25.26207267569236,1.4810036879671407,0
1.0399999999999998,-1.004473615003231,0.013661002339436491,3.810462722047534,-2.423148816337469,0.035522068859325406,7.275299029695836,0.996105107978972,-0.001470965849161186,-0.08816147784755847,-6.278061631885698e-05,-0.003355660343201823,0.007628646600442646,-8.98011782042754e-21,0.9963396819007604,-0.0008524539283458026,-0.08547813123517752,2.5937105807594788e-05,-0.003067788970303062,0.006663518744882754,0.000626702028825277,0.006932211029696938,0.0006635187448827533,0.002626702028825277,0.06852543904750699,0.034759748815913025,17.15047999341015,0.31685771370712107,0.0011862112534645642,0.0,1.0,0.9999999999999999,10.11710571933108,9.807528545236586,-10.115716423077476,-9.807052834954355,0.17119950810846443,0.09851202003462231,-0.17563601212557078,0.0029415428558538692,0.9844507801664103,-0.17033055238903191,0.0016942332409380565,0.9853855248056836,1.0045665066199336,0.0766276898213466,0.01985982044250192,0.07915942973117558,25.33921897555161,1.4092239823761314,0
1.0449999999999997,-1.016625411820986,0.013839501665562196,3.846925856877364,-2.4375690344229732,0.0358779359849834,7.309954948208567,0.996106744990615,-0.0014790703621683097,-0.08814284372296986,-6.352553706566463e-05,-0.0031544716338921747,0.007338263524654604,-8.955020547916301e-21,0.9963412508125252,-0.0008553949107237578,-0.08545981287902682,2.472975865615487e-05,-0.0012126426702294569,0.007354607310982666,-0.0003743853350712423,0.008787357329770543,0.0013546073109826653,0.0016256146649287577,0.16035335552192187,0.19270289619786146,16.935777553236935,0.3169531354396527,0.0019776580145685874,0.0,1.0,0.9999999999999999,10.11497795671899,9.805425190643282,-10.113572937103624,-9.804945960412097,0.17214585074516653,0.09886436004864523,-0.17559917439272973,0.0029578225711151237,0.9844573029025839,-0.17029431602360726,0.0017003036694837573,0.9853917773644567,1.0167196072499736,0.07817321333967749,0.016578318348314424,0.07991177587257581,25.310967057912524,1.4226175348838135,0
1.0499999999999996,-1.02884929104683,0.014019772210757158,3.8835622730080592,-2.451981800361365,0.03623054571628797,7.344611546010813,0.9961083142808437,-0.0014867968321017238,-0.08812497676317538,-6.423586146503765e-05,-0.003052004849178718,0.007012510375623187,-8.904826002893825e-21,0.9963056726171275,-0.0009317156383358012,-0.08587280227158432,2.114066491987778e-05,-0.004668512625801743,0.0074402721879586265,0.001035098084050088,0.005331487374198257,0.0014402721879586261,0.003035098084050088,0.22615601035293587,-0.014825367602499511,17.020744230691943,0.26694292423279986,0.0019665974686191834,0.0008758462292239888,1.0,1.0,10.112937797807225,9.853013890043261,-10.111517700959372,-9.85244757203047,0.17304803462171908,0.10775352650108194,-0.1755638530878596,0.0029733429398038315,0.9844635558113398,-0.17111115944759306,0.0018529163352029845,0.9852499874719893,1.028944807898075,0.07144239787047121,0.02405637182947948,0.07538385264153646,25.43264261031295,1.342009831223199,0
1.0549999999999995,-1.041145245929638,0.014201837433300989,3.920371968296889,-2.4663993116776393,0.03659579161180897,7.379266608572947,0.9961098353837395,-0.0014939935859829383,-0.08810765927618892,-6.489850130535663e-05,-0.00272901400995072,0.006896973718723194,-8.892277366638206e-21,0.9963076926964473,-0.0009344326120775032,-0.08584933316488465,1.7456222942928604e-05,-0.0012083805669733747,0.009423745722304266,-0.0013662769864953815,0.008791619433026625,0.0034237457223042656,0.0006337230135046185,0.24896043522721883,-0.04822567819685872,17.131863853554886,0.2677393855164417,0.003250171630823385,0.0,1.0,1.0,10.110959894628664,9.85031811418786,-10.109525667487485,-9.84974793192892,0.17388832934225498,0.10810454383798894,-0.17552961803941294,0.00298779952007675,0.9844696167200722,-0.17106473471339764,0.001858967589240047,0.9852580376616762,1.0412421021589398,0.07539289334796556,0.017887254439649992,0.07748575506999004,25.36072813491367,1.379428675018434,0
1.0599999999999994,-1.053513261382619,0.014385709633550221,3.9573549421035867,-2.4808060394998854,0.03695332044896796,7.413922950826473,0.9961113198080562,-0.001500615622983087,-0.08809076235047351,-6.550967163773147e-05,-0.0025904139982753614,0.006674756515379405,-8.892277366638206e-21,0.99630849133441,-0.0009464418543685706,-0.08583993238939526,1.8712355295926784e-05,-0.004742460791670319,0.003773465336003151,0.0009165000876413688,0.005257539208329681,-0.0022265346639968493,0.002916500087641369,0.08459958065070344,0.07723016355153092,16.999451198166184,0.2667625654265019,0.003726763786334548,0.0,1.0,1.0,10.10902931526925,9.84925206861892,-10.107582005362525,-9.8486671801935,0.1746614730380712,0.10948334270566681,-0.17549621448598257,0.003001102011300337,0.9844755314825292,-0.1710461424905648,0.0018826835774964864,0.9852612205104008,1.053611475141906,0.06541020633470748,0.024432981786916868,0.06982453502708641,25.540097743348365,1.2430409556664253,0
1.0649999999999993,-1.065953334517238,0.014571397162042669,3.9945111916285727,-2.4952223880648674,0.03732190602422712,7.448576894894795,0.9961127896286296,-0.0015066523701596807,-0.08807403687702497,-6.606882499373052e-05,-0.002258944459643566,0.006759289608576257,-8.917374639149445e-21,0.9963100250075634,-0.0009514929855169971,-0.08582207436043468,1.682257642132079e-05,-0.002077167059004636,0.007170255751694991,-0.0005729364384345972,0.007922832940995364,0.0011702557516949917,0.0014270635615654028,0.15990045664277916,0.12954152280161485,17.197565087733484,0.2669100959848143,0.0007281430880390579,0.0,1.0,1.0,10.10711737001333,9.847204656979647,-10.105658056714335,-9.846613167615498,0.17536622209361236,0.11008703618473177,-0.17546315004935276,0.0030132292871385318,0.98448138805364,-0.1710108181176182,0.0018930765035807917,0.9852673324271412,1.0660529241007093,0.0718034231982227,0.019732006605371416,0.07446531855607337,25.425038760660506,1.3256578164372608,0
1.0699999999999992,-1.0784654536433842,0.014758913307278727,4.031840715601856,-2.509624435725652,0.03768474860644535,7.48323272978057,0.9961142590134033,-0.0015120390083047095,-0.08805732392360992,-6.65704767974094e-05,-0.002068296491958043,0.006664717224958613,-8.917374639149445e-21,0.9963117107173373,-0.0009568386885257157,-0.08580244267665404,1.9440583585908595e-05,-0.0020397441989192383,0.007880605354089246,0.0012343108627307455,0.007960255801080762,0.0018806053540892462,0.0032343108627307456,0.10922820581701712,-0.003819465619286165,17.105363907697956,0.2672496364074723,0.001732836542162498,0.0,1.0,0.9999999999999998,10.10520563557758,9.844953677535704,-10.103735536452467,-9.844355653263186,0.1759949974452888,0.11067981757988699,-0.17543011062742442,0.0030240512687918115,0.9844872428828997,-0.17097199409681194,0.0019032830821737172,0.9852740505808871,1.0785664375569277,0.07340544761446828,0.019758423234428037,0.07601812302465269,25.396536084779477,1.353301371644874,0
1.074999999999999,-1.0910495647901512,0.014948246644103639,4.069343520306729,-2.5240192034121085,0.03804876907171209,7.517889185876783,0.9961157039309211,-0.0015169515881855232,-0.08804089247100919,-6.70297924391879e-05,-0.001878203126527396,0.006533218159211444,-8.929923275405064e-21,0.9963134880593513,-0.0009580694051455726,-0.08578178830229209,2.024066583889003e-05,-0.0004621704827385484,0.008291981488521305,0.0003689832650076116,0.009537829517261452,0.0022919814885213052,0.0023689832650076116,0.27505533949426986,-0.16420054177769017,17.12539269921761,0.2678266835840755,0.0022879129237487203,0.0,1.0,1.0,10.103325384942694,9.842579828440666,-10.101845391810608,-9.841980198275731,0.17656838281147738,0.1108138925628569,-0.1753976277950315,0.0030339213236860877,0.9844930002215748,-0.17093114421477634,0.001905602380662888,0.9852811337973514,1.0911519614180747,0.07448797580436718,0.016949218111611007,0.07639197951373529,25.37662816651885,1.3599569175648067,0
1.079999999999999,-1.1037056335777393,0.015139392349078082,4.107019608521616,-2.538407501192584,0.03840968537285218,7.552546131778781,0.9961171178122896,-0.001521496251527028,-0.08802481525215239,-6.745604791095896e-05,-0.0017727965182231613,0.006380228334805573,-8.929923275405064e-21,0.996315325627823,-0.0009626048842817447,-0.08576039269416567,1.8865437186898933e-05,-0.0018538140131623727,0.008590308896810391,-0.0003842544241308395,0.008146185986837627,0.0025903088968103906,0.0016157455758691605,0.2911773621236328,-0.09063824427914113,17.1199864213278,0.26841612633331496,0.002244698507038725,0.0,1.0,1.0000000000000002,10.101485185077296,9.840124997278199,-10.099995992155932,-9.839519359795903,0.17709878487321207,0.11135258294433212,-0.17536584526161855,0.003043052533976616,0.9844986338979623,-0.17088882346603926,0.0019148801828652072,0.9852884568735589,1.103809461271255,0.0753799685276077,0.019520799459317124,0.07786656064546581,25.36133973677067,1.3862078904352875,0
1.0849999999999989,-1.116433628487467,0.015332354715587223,4.144868982474468,-2.552789662718539,0.03877542343209001,7.587203478820135,0.9961184965570613,-0.0015256851046580706,-0.08800913871982381,-6.785024724016464e-05,-0.0015924232661856527,0.006211423090367435,-8.879728730382587e-21,0.9963170104337497,-0.0009648473354060905,-0.08574079245564857,1.7293136338961532e-05,-0.0009468151965175281,0.00786962538064533,-0.0005421433767257451,0.009053184803482472,0.0018696253806453301,0.001457856623274255,0.11546644478979862,-0.010995989255333263,17.000708919820756,0.26890206376958414,0.0018602053800672255,0.0,0.9999999999999999,1.0,10.099690395935118,9.837873711648312,-10.098192681421333,-9.837264928697827,0.17758762108944276,0.11162757386835748,-0.17533485485352238,0.003051469188986068,0.9845041275735124,-0.1708500533937378,0.0019196221710460386,0.9852951711573937,1.1165389056897284,0.07441341646504057,0.017928557704935354,0.0765427314078794,25.378168193195446,1.362640645784983,0
