time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,qw,qx,qy,qz,wx_radps,wy_radps,wz_radps,q_norm,tilt_deg,signed_pitch_deg,unwrapped_pitch_deg,signed_yaw_deg,body_z_x,body_z_y,body_z_z,lateral_m,control_tx_nm,control_ty_nm,control_tz_nm,control_torque_norm_nm
0.6700000000000005,0.010152590485011664,0.004888566269057085,1.613098536961458,-0.19242254406078732,0.023224561711462813,4.809991108725034,0.9985163766755755,-0.0020562048252074747,-0.05441339434861054,-6.918072786976223e-06,-0.009041281498098082,-0.18806815733227816,-3.6150335970401914e-20,1.0,6.242853697995472,-6.238434640203717,-6.238434640203717,0.23671970658150654,-0.10866530228523838,0.004107061255183385,0.9940699090743588,0.011268237383162998,0.1462302511988519,3.4605217239906905,1.1035851618788226e-18,3.463609950409714
0.6750000000000005,0.009173326592496478,0.005005692302336693,1.6372376443787886,-0.1992961112555207,0.023626530929799758,4.845650728156638,0.9984907083186517,-0.002078796222792502,-0.05488154476650212,-7.1849655440395016e-06,-0.009056222569731105,-0.1870106103464206,-2.1491947151141054e-20,1.0,6.296639791844219,-6.292162149365471,-6.292162149365471,0.23934061892416728,-0.10959739514289453,0.004152106069908748,0.9939673893006131,0.0104502093853796,0.14715929863161942,3.468839070741171,1.4705086375048934e-20,3.471959152679395
0.6800000000000005,0.008159498771404376,0.00512483837740262,1.6615550329101527,-0.20624803845227282,0.024032579565221476,4.881303547969807,0.9984649674449708,-0.002101424058449757,-0.05534702111583738,-7.459427933428734e-06,-0.00907085725315478,-0.18593536563067345,-1.9121627743125427e-20,1.0,6.3501208064193895,-6.345584167912296,-6.345584167912296,0.24196625911993927,-0.11052409192235872,0.004197222322446917,0.9938645825410594,0.009635423633398182,0.148087134116978,3.4769177082781795,1.094807484842781e-18,3.4800699058250784
0.6850000000000005,0.007110716383536988,0.005246024908310345,1.6860506684635002,-0.21327785969539137,0.024442714382288688,4.916949530895795,0.9984391602251184,-0.002124087573016572,-0.055809779797185974,-7.74158744294192e-06,-0.009085191409889249,-0.1848428007288875,-1.020174040509596e-20,1.0,6.403291729116479,-6.398695679985893,-6.398695679985893,0.24459653978785345,-0.11144530645848291,0.004242408537875495,0.9937615134619435,0.00883646223472459,0.14901377690795897,3.48475910603809,-1.7048579718573567e-18,3.4879436825762773
0.6900000000000005,0.006026591138803021,0.005369272342588556,1.71072451676516,-0.2203851017247328,0.02485694200618601,4.95258864155605,0.9984132928358945,-0.002146786021996096,-0.056269778157159625,-8.03157164956643e-06,-0.009099230802354436,-0.18373329067785368,-1.7914230734688846e-20,1.0,6.456147655186621,-6.451491777521654,-6.451491777521654,0.24723137502225545,-0.11236095450993856,0.004287663271980335,0.9936582067518397,0.008071485999689617,0.14993924601212333,3.4923647480304574,1.2899052888842148e-18,3.495581970256244
0.6950000000000005,0.004906737131336134,0.005494601160549154,1.735576543369306,-0.22756928413730454,0.025275268925466842,4.98822084646811,0.998387371457321,-0.0021695186753089915,-0.056726974481969866,-8.329508182508132e-06,-0.009112981095165833,-0.18260720797663818,-9.043166011008489e-21,1.0,6.508683787014463,-6.5039676595259985,-6.5039676595259985,0.24987068036490204,-0.11327095374551373,0.00433298511073486,0.9935546871096789,0.0073665942734441985,0.15086356019308977,3.4997361323460483,-9.58109956916191e-19,3.5029862702903376
0.7000000000000005,0.0037507708748074258,0.005622031874610861,1.7606067136674506,-0.23482991954778393,0.02569770149475311,5.023846114050456,0.9983614022696917,-0.002192284817048252,-0.05718132799090669,-8.63552468632589e-06,-0.00912644785641827,-0.1814649225568442,-1.7661022886805804e-20,1.0,6.560895433385989,-6.55611863134507,-6.55611863134507,0.2525143727775343,-0.11417522373023023,0.004378372669784619,0.9934509792329548,0.0067583670035330405,0.15178673797206804,3.5068747706690337,-7.3896433755998345e-19,3.5101580977185614
0.7050000000000005,0.0025583113369381473,0.00575158502863622,1.7858149928979592,-0.24216651374789874,0.026124245937390277,5.059464414626335,0.9983353914506659,-0.0022150837452371134,-0.0576327988297405,-8.949748784189069e-06,-0.009139636558957578,-0.18030680175379424,-2.4718923814257204e-20,1.0,6.612778008748989,-6.607940103925054,-6.607940103925054,0.2551623706149269,-0.1150736859112868,0.004423824593937113,0.9933471078061045,0.006294893743212713,0.1527087976293982,3.5137821877934163,8.114267607997983e-19,3.517098980712329
0.7100000000000005,0.001328979973218403,0.00588328119728176,1.8112013461555811,-0.2495785658646544,0.02655490834805807,5.095075720426584,0.9983093451724081,-0.0022379147715900394,-0.058081348064049965,-9.272308041275302e-06,-0.009152552581639994,-0.17913321027862697,-2.8827032803228834e-20,1.0,6.664327032465249,-6.659427593064353,-6.659427593064353,0.25781459359840364,-0.1159662636038346,0.0044693395566568275,0.9932430974890757,0.006031516013035585,0.15362975720609232,3.520459921143768,8.207070590864593e-19,3.5238104600955467
0.7150000000000005,6.240075983762381e-05,0.0060171409853611,1.836765738400993,-0.25706556851739365,0.026989694695337296,5.130680005591448,0.9982832695987717,-0.0022607772212767394,-0.05852693767247807,-9.60332992832541e-06,-0.009165201210579276,-0.1779445101913027,-1.9172898769435324e-20,1.0,6.715538128054533,-6.710576718657933,-6.710576718657933,0.2604709627898161,-0.11685288197659076,0.0045149162595654645,0.9931389729060754,0.006017464540198028,0.15454963450537684,3.526909520300303,8.528206463507211e-19,3.530294088870028
0.7200000000000005,-0.0012417997741673123,0.006153185027220781,1.8625081344703482,-0.264627007973675,0.0274286108242332,5.166277246171428,0.9982571708825309,-0.0022836704326892146,-0.058969530539919025,-9.942941785371915e-06,-0.009177587640381391,-0.17674106087451072,-2.175030317599283e-20,1.0,6.7664070224308865,-6.7613832039340345,-6.7613832039340345,0.26313140056598056,-0.1177334680372968,0.004560553431947379,0.993034758634513,0.006277240847564795,0.15546844709423657,3.5331325465283845,1.5542064012755143e-19,3.5365514317453437
0.7250000000000005,-0.0025839925155403684,0.006291433986128608,1.8884284990848283,-0.27226236430395656,0.027871662458655792,5.201867420127158,0.9982310551626596,-0.002306593757211783,-0.0594090904506384,-1.029127078565718e-05,-0.009189716975366774,-0.17552321900847218,-2.1187618875578862e-20,1.0,6.816929545132748,-6.811842874683568,-6.811842874683568,0.2657958305935645,-0.11860795061802741,0.004606249830260157,0.9929304791941341,0.0068014085983848045,0.15638621230495614,3.5391305723124993,-3.538860010597216e-19,3.5425840646731435
0.7300000000000005,-0.003964545736205043,0.006431908553674287,1.9145267968601911,-0.27997111153507265,0.02831885520385753,5.237450507328339,0.9982049285616591,-0.0023295465589940694,-0.05984558208132881,-1.0648443899756863e-05,-0.009201594230780078,-0.17429133854663165,-2.464279456520863e-20,1.0,6.867101627544153,-6.861951658482406,-6.861951658482406,0.26846417780442017,-0.11947626036035579,0.00465200423765035,0.9928261590363527,0.007555598622034527,0.15730294723665916,3.544905180894758,1.0816829814715738e-18,3.5483935743859973
0.7350000000000005,-0.005383825063427405,0.00657462944918214,1.940802992316312,-0.28775271780249045,0.028770194548828818,5.273026489551742,0.9981787971829345,-0.0023525282147269324,-0.060278970994103766,-1.1014587859923903e-05,-0.009213224333987387,-0.17304577069223048,-1.7362728111417084e-20,1.0,6.9169193021107835,-6.911705583906838,-6.911705583906838,0.27113636837135796,-0.12033832970038155,0.004697815463474331,0.9927218225337818,0.008497724678267834,0.15821866875684443,3.550457965817979,3.2996069405638477e-19,3.5539815579408303
0.7400000000000005,-0.006842193450737336,0.006719617419135697,1.9672570498867112,-0.2956066455013357,0.029225685868651735,5.30859535047829,0.998152667108221,-0.002375538113421292,-0.06070922362943185,-1.1389829124667876e-05,-0.009224612125660886,-0.17178686387575484,-8.848795315049533e-21,1.0,6.9663787015484,-6.961100779742464,-6.961100779742464,0.2738123296843534,-0.12119409285362728,0.004743682342824249,0.9926174939699667,0.009590040118626448,0.1591333935029166,3.5557905304733994,-3.299091610900912e-19,3.5593496222669745
0.7450000000000006,-0.008340011149601801,0.006866893236613957,1.9938889339280672,-0.3035323514361752,0.029685334426812378,5.344157075689252,0.9981265443950622,-0.0023985756561898425,-0.06113630729901378,-1.1774293843584162e-05,-0.00923576236095096,-0.17051496373325123,-2.8003817012950697e-20,1.0,7.01547605804549,-7.010133474186725,-7.010133474186725,0.276491990327183,-0.12204348579980932,0.004789603736059073,0.9925131975293242,0.010803240657253584,0.16004713788371216,3.560904487653068,8.967864544603335e-19,3.5644993837189154
0.7500000000000006,-0.0098776356818439,0.007016477700739097,2.020698608729705,-0.31152928696954574,0.03014914537747229,5.379711652661549,0.9981004350743374,-0.0024216402560316174,-0.06156019017860463,-1.2168107822446968e-05,-0.009246679710645727,-0.1692304130855022,-1.5152169680977086e-20,1.0,7.0642077024594085,-7.058799994045364,-7.058799994045364,0.27917528005448305,-0.12288644626748899,0.004835578528340702,0.992408957287289,0.012116049108030423,0.16095991808101867,3.565801459106962,-2.5840999969640118e-18,3.569432467633753
0.7550000000000006,-0.011455421812801408,0.007168391636135448,2.0476860385230635,-0.31959689816921943,0.030617123767699383,5.415259070762201,0.9980743451478421,-0.002444731337619376,-0.06198084130078348,-1.2571396488579805e-05,-0.009257368762318028,-0.16793355191805454,-2.0379018920847652e-20,1.0,7.112570063507307,-7.107096763923049,-7.107096763923049,0.28186212976922437,-0.12372291371860969,0.0048816056291751085,0.9923047972006678,0.013513420276089358,0.16187175005108664,3.570483075104871,7.340647067141881e-19,3.57415050789344
0.7600000000000006,-0.013073721525218466,0.007322655892399517,2.0748511874911273,-0.3277346259541945,0.031089274539658738,5.450799321241925,0.9980482805859209,-0.0024678483370897926,-0.062398230547672975,-1.2984284856516687e-05,-0.009267834021459882,-0.16662471736209225,-1.486995878874239e-20,1.0,7.160559666950584,-7.155020305408388,-7.155020305408388,0.28455247150059876,-0.1245528293329262,0.0049276839719585306,0.9922007410982092,0.014984775067963283,0.16278264952613453,3.574950974003107,-5.93342098771724e-19,3.578655146491837
0.7650000000000006,-0.014732883993864012,0.007479291343580872,2.1021940197778295,-0.33594190623940334,0.031565602532763776,5.486332397227904,0.9980222473251513,-0.0024909907018364113,-0.06281232864361082,-1.340689749396683e-05,-0.009278079912604424,-0.16530424367614693,-6.434045110336885e-21,1.0,7.208173134774868,-7.202567236253591,-7.202567236253591,0.28724623838231006,-0.12537613599233088,0.004973812513528627,0.9920968126713807,0.016522641126007008,0.16369263201584397,3.5792068018160355,3.5235434561518356e-19,3.5829480331065993
0.7700000000000006,-0.01643325556087054,0.007638318887673675,2.1297144994974135,-0.3442181700791279,0.032046112485788134,5.521858293715755,0.9979962512660835,-0.0025141578903053498,-0.0632231071477758,-1.3839358488095346e-05,-0.0092881107804354,-0.16397246222863704,-2.4048589053599932e-20,1.0,7.25540718436438,-7.24973426954902,-7.24973426954902,0.28994336463126436,-0.12619277826508368,0.005019990233720667,0.991993035465367,0.018121694284990983,0.16460171280884767,3.5832522117925305,-9.644465352837612e-19,3.587030824675984
0.7750000000000006,-0.018175179711786664,0.0077997594461186835,2.1574125907437542,-0.35256284380911457,0.032530809038938756,5.5573770075606905,0.9979702982710307,-0.0025373493717937134,-0.06363053844677032,-1.4281791412131915e-05,-0.009297930890884216,-0.16262970148122846,-1.924946912137764e-20,1.0,7.302258627671573,-7.296518212892848,-7.296518212892848,0.2926437855266538,-0.1270027023899504,0.0050662161349286465,0.9918894328702791,0.019778104180458226,0.1655099069742066,3.5870888639973355,9.446745394533087e-19,3.590905184980565
0.7800000000000006,-0.019958997052337016,0.00796363396331552,2.1852882575996313,-0.3609753491873799,0.03301969673589055,5.592888537467916,0.9979443941619154,-0.0025605646262507045,-0.0640345957471617,-1.473431929231911e-05,-0.009307544432214626,-0.16127628697300794,-2.996537804426078e-20,1.0,7.348724370381997,-7.342915967556067,-7.342915967556067,0.29534743738942765,-0.1278058562602553,0.005112489241671368,0.9917860281125849,0.0214890909355624,0.16641722936287812,3.590718424897387,-3.1097628864446377e-18,3.594572784229913
0.7850000000000006,-0.021785045285882865,0.00812996340614502,2.213341464145954,-0.3694551035337002,0.033512780025783034,5.628392883982266,0.9979185447181682,-0.002583803144081388,-0.06443525306798459,-1.5197064575211608e-05,-0.009316955516095102,-0.15991254130546134,-2.397158714637682e-20,1.0,7.394801411075206,-7.388924527643104,-7.388924527643104,0.29805425756214493,-0.12860218940785367,0.005158808600163441,0.9916828442467548,0.02325262357441036,0.16732369460917357,3.5941425669531295,8.040186993582636e-19,3.598035298654266
0.7900000000000006,-0.023653659191576887,0.008298768763501468,2.2415721744709316,-0.3780015198677776,0.03401006326517945,5.663890049477105,0.9978927556746824,-0.002607064425953098,-0.0648324852332066,-1.56701490953372e-05,-0.009326168178658958,-0.1585387841282481,-3.36650792031955e-20,1.0,7.440486840380648,-7.434540979248209,-7.434540979248209,0.30076418438920277,-0.12939165298702887,0.005205173277891193,0.9915799041471299,0.025067212771693177,0.16822931713220568,3.597362968214859,1.487772573194364e-19,3.601294410101233
0.7950000000000006,-0.025565170603205425,0.008470071045834533,2.2699803526791875,-0.38661400704607535,0.034511550719988696,5.69938003814251,0.9978670327198217,-0.0026303479826044504,-0.06522626786415918,-1.615369404323001e-05,-0.009335186381552282,-0.15715533212576346,-2.384118642365778e-20,1.0,7.485777840130577,-7.479762499607925,-7.479762499607925,0.30347715719743507,-0.13017419975832048,0.005251582363193463,0.9914772305000069,0.026931766586922652,0.1691341111373251,3.6003813119241075,9.926049946430677e-19,3.6043518056375365
0.8000000000000006,-0.027519908388711618,0.008643891284700729,2.298565962900811,-0.3952919698973173,0.035017246567350536,5.734862855972746,0.9978413814934829,-0.002653653334656936,-0.06561657737193592,-1.6647819933846088e-05,-0.00934401401296977,-0.15576249900448025,-2.0698863193574918e-20,1.0,7.53067168250833,-7.524586356249795,-7.524586356249795,0.3061931162770749,-0.13094978407228733,0.005298034964847256,0.9913748457959446,0.028845488629329983,0.17003809061754582,3.603199286120102,1.647369167651591e-18,3.6072091771558346
0.8050000000000006,-0.029518198430392648,0.008820250532324206,2.3273289693003463,-0.4040348093566444,0.03552715489748445,5.770338510753064,0.997815807585214,-0.0026769800124290736,-0.06600339094976065,-1.715264657537108e-05,-0.009352654888678534,-0.15436059548106093,-1.480845182778496e-20,1.0,7.575165729193865,-7.569009906137567,-7.569009906137567,0.3089120028630753,-0.131718361853212,0.00534453021165826,0.9912727723222923,0.030807805147867972,0.17094126935495985,3.605818583251331,5.310785390535308e-19,3.60986822098665
0.8100000000000006,-0.03156036360576441,0.008999169861166693,2.3562693360857123,-0.41284192259842384,0.03604127971550263,5.805807012045835,0.9977903165323866,-0.0027003275557530883,-0.06638668656532701,-1.7668293038429305e-05,-0.009361112753029947,-0.15294992927123174,-7.886546931037865e-21,1.0,7.619257430505622,-7.6130305948130905,-7.6130305948130905,0.3116337591167826,-0.13247989058275084,0.005391067252056173,0.9911710321559375,0.032818312100383676,0.17184366092214048,3.6082408997922255,6.586624164864828e-19,3.6123306375154165
0.8150000000000006,-0.03364672376908686,0.009180670363506425,2.3853870275170523,-0.4217127031677053,0.03655962494318742,5.841268371176035,0.9977649138184222,-0.0027236955137940957,-0.06676644295311161,-1.8194877625703263e-05,-0.009369391279959659,-0.15153080507940977,-3.2497033799923536e-21,1.0,7.66294432453932,-7.656645955535165,-7.656645955535165,0.3143583281079573,-0.1332343292835349,0.0054376452536948495,0.9910696471562741,0.034876736210783826,0.172745278683534,3.610467935864979,7.159059625785665e-19,3.614598130804665
0.8200000000000006,-0.035777595733543215,0.00936477315102586,2.4146820079155096,-0.43064654111031986,0.037082194420733745,5.876722601216105,0.9977396048710754,-0.0027470834448717622,-0.06714263960666324,-1.8732517841972153e-05,-0.00937749407397582,-0.15010352458907408,3.4330616200336214e-21,1.0,7.706224036303748,-7.699853608415492,-7.699853608415492,0.317085653797135,-0.13398163850272712,0.005484263403057228,0.9909686389583935,0.03698290595184516,0.17364613579684068,3.612501394866535,-6.023971482894494e-21,3.6166724082213797
0.8250000000000006,-0.0379532932540663,0.009551499354408027,2.4441542416719257,-0.4396428231016174,0.03760899190845678,5.912169716970201,0.9977143950607692,-0.002770490916284416,-0.06751525677086939,-1.9281330364577627e-05,-0.009385424671135649,-0.14866838645387212,-2.737667925965773e-21,1.0,7.749094276854358,-7.742651259551994,-7.742651259551994,0.31981568101832386,-0.13472178029553966,0.005530920905065021,0.9908680289664926,0.039136729663404576,0.17454624521438328,3.6143429831007357,3.5160891812646257e-19,3.618555180069521
0.8300000000000006,-0.04017412701080513,0.009740870122941324,2.4738036932554586,-0.448700932573839,0.03814002108846545,5.947609734957856,0.9976892896989878,-0.002793917504135587,-0.06788427543420289,-1.984143101432477e-05,-0.009393186540010418,-0.1472256862894522,-1.521984297704801e-20,1.0,7.791552842424233,-7.785036700159688,-7.785036700159688,0.32254835546203137,-0.13545471820871782,0.005577616982693176,0.9907678383475067,0.04133817886448692,0.17544561968446554,3.615994409415681,-6.072391675771426e-20,3.620248159227752
0.8350000000000006,-0.04244040459322494,0.009932906624132602,2.5036303272221163,-0.4578202498421206,0.038675285566302016,5.983042673397069,0.9976642940367216,-0.0028173627931629428,-0.06824967732094973,-2.0412934726825723e-05,-0.009400783082638971,-0.14577571666601297,-2.3421001056293026e-20,1.0,7.83359761355245,-7.827007805699333,-7.827007805699333,0.32528362365861574,-0.13618041726399313,0.0056243508765890255,0.990668088024956,0.04358727539133831,0.17634427175271813,3.6174573848462614,-2.462069814254508e-19,3.621753060792349
0.8400000000000006,-0.04475243048483383,0.010127630043328359,2.5336341082232083,-0.4670001522291253,0.039214788872548235,6.018468552186839,0.9976394132629672,-0.002840826376569603,-0.0686114448834208,-2.099595552429318e-05,-0.009408217635469864,-0.14431876710156066,-2.3691551609216396e-20,1.0,7.875226554211222,-7.868562535004024,-7.868562535004024,0.32802143296195596,-0.13689884394151217,0.00567112184469618,0.9905687986730152,0.04588408138553513,0.17724221376343363,3.6187336222619315,-4.0032015577048223e-19,3.623071601725354
0.8450000000000006,-0.04711050604852909,0.010325061583343885,2.563815001013703,-0.47624001418830114,0.03975853446439849,6.053887392889167,0.9976146525032825,-0.0028643078558578013,-0.06896956129414884,-2.1590606487790678e-05,-0.00941549347029224,-0.14285512405586517,-2.1739441009181664e-20,1.0,7.9164377109300315,-7.909698929403971,-7.909698929403971,0.3307617315334351,-0.13760996616324472,0.00571792916188308,0.990469990710799,0.04822869142790772,0.17813945786089064,3.619824836019678,1.5213331889182315e-18,3.6242055005079195
0.8500000000000006,-0.04951492951255643,0.010525222464100191,2.5941729704604977,-0.48553920742576356,0.040306525727200275,6.089299218710541,0.9975900168183953,-0.002887806840664877,-0.06932401043807286,-2.2196999729946046e-05,-0.009422613795155545,-0.14138507092510533,-1.3190537392385208e-20,1.0,7.957229211919671,-7.95041511184966,-7.95041511184966,0.33350446832623176,-0.1383137532763761,0.005764772119576248,0.990371684296866,0.05062122630431063,0.1790360159906668,3.620732741622245,-2.4467088499136816e-19,3.6251564767989186
0.8550000000000006,-0.05196599595707515,0.010728133922268556,2.6247079815505945,-0.4948971010207986,0.04085876597596248,6.124704054482921,0.9975655112028644,-0.002911322948601557,-0.06967477690471148,-2.2815246368134238e-05,-0.00942958175527819,-0.13990888803719434,-9.849910383458805e-21,1.0,7.997599266193247,-7.9907092860335425,-7.9907092860335425,0.33624959306991337,-0.13901017603668742,0.0058116500253981365,0.9902738993239354,0.053061828024153865,0.17993189990093972,3.6214590553815524,3.172904760269223e-18,3.6259262510987464
0.8600000000000007,-0.05446399730132236,0.010933817210922537,2.6554199993991783,-0.5043130615449875,0.04141525845683182,6.160101926644245,0.9975411405837963,-0.002934855805092528,-0.07002184598032749,-2.3445456498135452e-05,-0.009436400433945271,-0.13842685264777602,-3.488234728116795e-21,1.0,8.037546162687432,-8.030579735510523,-8.030579735510523,0.3389970562553276,-0.13969920659192936,0.005858562202809654,0.9901766554138212,0.05555065580927299,0.18082712114377866,3.622005494087392,-7.653934168379213e-19,3.6265165444184038
0.8650000000000007,-0.05700922229136941,0.011142293599197288,2.686308989257597,-0.5137864531799502,0.04197600634853783,6.195492863218473,0.9975169098196133,-0.002958405043219246,-0.07036520364008492,-2.4087739168273872e-05,-0.00944307285339546,-0.13693923893688228,-6.511049448197375e-21,1.0,8.07706826938132,-8.070024822817373,-8.070024822817373,0.3417468091197839,-0.14038081846519254,0.005905507990757253,0.9900799719125793,0.05808788284072233,0.18172169107642427,3.6223737746813356,1.6648920667169702e-18,3.6269290779537973
0.8700000000000007,-0.059601956488463545,0.011353584371956023,2.7173749165212415,-0.5233166378337079,0.04254101276380688,6.2308768937951875,0.9974928236988754,-0.002981970303564985,-0.07070483654020068,-2.4742202354042388e-05,-0.009449601975697167,-0.13544631800624274,-1.018577136715036e-20,1.0,8.116164032415588,-8.109042988591286,-8.109042988591286,0.3444988036325238,-0.14105498653827908,0.005952486743324633,0.9899838678858643,0.0606736936022839,0.18261562086255845,3.622565613935878,7.713945064758305e-19,3.6271655727652745
0.8750000000000007,-0.062242482257947956,0.011567710829463463,2.7486177467373203,-0.5329029752556632,0.04311028075074555,6.266254049508763,0.997468886939154,-0.003005551234062078,-0.07104073201009241,-2.5408952933218023e-05,-0.00945599070361411,-0.13394835787723663,-3.7039750221784313e-20,1.0,8.154831975210127,-8.147632750687754,-8.147632750687754,0.3472529924804701,-0.14172168703507954,0.0059994978293889745,0.9898883621144994,0.06330828169730286,0.18350892147356346,3.622582728138834,1.8333651636856095e-18,3.6272277494624166
0.8800000000000007,-0.06493107875875324,0.011784694287066142,2.7800374456125327,-0.5425448231501997,0.04368381329419372,6.301624363017138,0.9974451041859584,-0.00302914748984135,-0.07137287804452423,-2.608809666147271e-05,-0.009462241881460378,-0.13244562348947805,-2.6939093588522377e-20,1.0,8.193070697581797,-8.185792703297965,-8.185792703297965,0.3500093290542547,-0.14238089750495933,0.006046540632281746,0.9897934730902526,0.06599184804364117,0.18440160368977127,3.6224268327829536,1.8907321601403716e-18,3.627117327894054
0.8850000000000007,-0.06766802193345348,0.012004556074879385,2.811633979020631,-0.5522415372888989,0.04426161331704789,6.336987868480178,0.9974214800117133,-0.003052758733083699,-0.07170126329575204,-2.6779738148483576e-05,-0.00946835829594512,-0.13093837670002453,-1.7598875139543106e-20,1.0,8.23087887486142,-8.223521516065858,-8.223521516065858,0.35276776743451554,-0.14303259680615804,0.006093614549454003,0.9896992190118217,0.06872459937272289,0.18529367810170277,3.622099642260766,-1.949898070944082e-18,3.626836026843511
0.8900000000000007,-0.0704535844988798,0.012227317537480848,2.843407313009876,-0.5619924716213771,0.04484368368155504,6.372344601537689,0.9973980189147873,-0.0030763846328738095,-0.07202587706567,-2.748398083454676e-05,-0.009474342677006968,-0.12942687628319996,-1.709547366770542e-21,1.0,8.268255257010878,-8.260817933205063,-8.260817933205063,0.3555282623784609,-0.14367676508920596,0.006140718992146195,0.9896056177810233,0.0715067469746959,0.18618515511129702,3.62160286956464,-3.360423491634549e-19,3.6263855637290767
0.8950000000000007,-0.07328803593728485,0.012453000033610436,2.8753574138103803,-0.5717969783847421,0.04543002719057739,6.407694599287051,0.9973747253185736,-0.0031000248650559833,-0.07234670929796003,-2.8200926967698314e-05,-0.00948019769863831,-0.1279113779310219,1.873526547927285e-21,1.0,8.30519866774034,-8.297680772615875,-8.297680772615875,0.35829076930669407,-0.14431338378036151,0.00618785338506245,0.989512686999185,0.07433850564399218,0.18707604493313149,3.6209382259920693,-1.3423947198493138e-18,3.6257676543096933
0.9000000000000007,-0.076171642488051,0.012681624935876485,2.9074842478413414,-0.5816544082116717,0.04602064658882859,6.443037900260529,0.9973516035706194,-0.0031236791120920486,-0.07266375057024542,-2.8930677581345625e-05,-0.009485925979699526,-0.12639213425422408,2.3793590957565964e-20,1.0,8.341708003625346,-8.334108925002424,-8.334108925002424,0.3610552442902946,-0.14494243556507302,0.006235017166049304,0.9894204439637397,0.07722009278899955,0.18796635759563257,3.6201074208561423,1.53652528043125e-19,3.6249840123958452
0.9050000000000007,-0.0791046671399355,0.012913213630468047,2.939787781718157,-0.5915641102371149,0.04661554456408151,6.478374544402253,0.9973286579418053,-0.0031473470629213404,-0.07297699208625066,-2.9673332472412298e-05,-0.009491530084723303,-0.12486939478386448,1.895073650437083e-20,1.0,8.377782233224744,-8.370101352990234,-8.370101352990234,0.36382164403815104,-0.14556390437146863,0.0062822097857788695,0.9893289056650179,0.08015172767686357,0.18885610294227723,3.6191121612012096,-1.0205446462059006e-19,3.624036349565638
0.9100000000000007,-0.08208736962384575,0.013147787516873158,2.9722679822594253,-0.6015254322036178,0.04721472374834829,6.5137045730448975,0.997305892625575,-0.0031710284128227176,-0.07328642566796865,-3.0428990179999413e-05,-0.009497012524709145,-0.1233434059735094,1.732748759691842e-20,1.0,8.413420396198651,-8.405657090244336,-8.405657090244336,0.3665899258845397,-0.1461777753538778,0.006329430707436398,0.9892380887832368,0.08313363079013643,0.18974529063278592,3.617954151523731,-2.010139197733724e-18,3.62292637488607
0.9150000000000007,-0.08512000640613772,0.013385368007602911,3.0049248164938325,-0.6115377205652771,0.047818186719032735,6.549028028886072,0.9972833117372134,-0.0031947228632786063,-0.07359204374783697,-3.119774796456557e-05,-0.009502375757908183,-0.12181441120198402,1.2529343515736329e-20,1.0,8.44862160242779,-8.44077524058806,-8.44077524058806,0.3693600477769458,-0.14678403487638808,0.006376679406412247,0.9891480096856867,0.08616602327646254,0.1906339301443069,3.6166350934982843,-6.348184169617609e-19,3.621655794639464
0.9200000000000007,-0.08820283068243075,0.013625976527921253,3.0377582516669133,-0.6216003205903232,0.04842593600005568,6.584344955964436,0.9972609193131712,-0.00321843012184103,-0.07389383936092446,-3.197970178762791e-05,-0.00950762219059841,-0.12028265077668007,1.1027609277711128e-20,1.0,8.483385031133077,-8.47545497712272,-8.47545497712272,0.37213196826412154,-0.1473826704964396,0.006423955369998185,0.9890586844241054,0.0892491264760222,0.19152203077259183,3.615156685708711,-1.616691827542074e-18,3.620226312055042
0.9250000000000007,-0.0913360923719318,0.01386963451558032,3.070768255247699,-0.6317125764623348,0.04903797406295359,6.619655399635563,0.99723871931044,-0.0032421499019996284,-0.07419180613713004,-3.27749462919862e-05,-0.009512754177850457,-0.11874836193741091,7.283300049227262e-21,1.0,8.517709929996446,-8.509695541348322,-8.509695541348322,0.37490564648437635,-0.1479736709484622,0.006471258097088055,0.988970128732247,0.09238316151425992,0.19240960163316423,3.6135206233844084,1.6969976245539058e-18,3.6186396270456496
0.9300000000000007,-0.09452003811226241,0.014116363420561207,3.1039547949352406,-0.6418738313800896,0.04965430332795078,6.65495940654756,0.9972167156059714,-0.003265881923051619,-0.0744859382933945,-3.3583574782471503e-05,-0.009517774024284002,-0.11721177886080465,-1.913328308351743e-20,1.0,8.55159561428309,-8.543496242285448,-8.543496242285448,0.3776810421540964,-0.14855702612755625,0.006518587097882736,0.9888823580236346,0.0955683489496648,0.1932966516624791,3.611728598141714,-1.8331169451022459e-19,3.616897435949579
0.9350000000000007,-0.09775491125478147,0.014366184704820038,3.137317838665009,-0.6520834276560536,0.05027492616500565,6.690257024616467,0.9971949119961453,-0.0032896259099736984,-0.07477623062592725,-3.440567920722106e-05,-0.009522683984814945,-0.11567313266522583,-9.593673281760824e-21,1.0,8.585041465964823,-8.576856455598481,-8.576856455598481,0.38045811555648573,-0.14913272707322245,0.006565941893599405,0.9887953873895013,0.09880490846816876,0.19418318961907552,3.6097822977304026,2.3627854317750364e-18,3.615001431277507
