time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,qw,qx,qy,qz,wx_radps,wy_radps,wz_radps,q_norm,tilt_deg,signed_pitch_deg,unwrapped_pitch_deg,signed_yaw_deg,body_z_x,body_z_y,body_z_z,lateral_m,gimbal_x_deg,gimbal_y_deg,gimbal_total_deg,requested_torque_norm_nm,achievable_torque_norm_nm,saturated
2.6699999999999653,-8.430258151857517,0.12998284766080007,24.911563516707233,-6.600516959892741,0.13431946614197854,18.611016185829868,0.9969830283368637,-0.0015094764337428715,-0.07760509548535158,-0.00010882950808150308,-0.0009476120085929623,0.013351449015391113,-1.4684257288372475e-20,1.0,8.903526630198572,-8.90185118479724,-8.90185118479724,0.17553379087020463,-0.1547415976715591,0.0030267362209647724,0.9879503412712108,8.431260169609649,0.21999998724586176,0.026924911419691302,0.22164147906729362,22.789965860860477,3.945730626893205,0
2.674999999999965,-8.463289486313545,0.13065557539862463,25.00470554906272,-6.612015154661899,0.13477174087824406,18.645796756985227,0.9969856159782562,-0.0015118335881901105,-0.0775717989785694,-0.0001090636837094187,-0.00094673476619942,0.013366118527592502,-1.4684257288372475e-20,1.0,8.899705589638971,-8.898024161813499,-8.898024161813499,0.17580667197148814,-0.1546756058021004,0.0030314732146538076,0.9879606607248601,8.46429795130867,0.22058240814152302,0.026962764064672094,0.22222418731434393,22.77961541786929,3.9561041269714528,0
2.679999999999965,-8.496378286716679,0.13133056618791752,25.09802148428178,-6.623503336961631,0.13522468661547338,18.68057733095635,0.9969882053472058,-0.0015141885481090428,-0.07753846584503689,-0.00010929774431908932,-0.0009458556471674747,0.01338076934374683,-1.4671708652116854e-20,1.0,8.895880358458776,-8.894192938867654,-8.894192938867654,0.17607929077522685,-0.15460954082165232,0.003036205805102702,0.987970987094878,8.497393230197476,0.22116541129486655,0.02700057717264441,0.22280747366478398,22.76925462814619,3.9664879181557047,0
2.684999999999965,-8.529524502977981,0.1320078233819748,25.19151132237396,-6.634981496157944,0.13567830266992828,18.715357905931555,0.9969907964364406,-0.0015165413088107616,-0.07750509613115583,-0.00010953168963516633,-0.0009449746547385151,0.0133954014252205,-1.4646611379605617e-20,1.0,8.892050942005591,-8.890357521321064,-8.890357521321064,0.17635164674151793,-0.15454340282070397,0.0030409339828691697,0.9879813203523182,8.530545956287666,0.22174899587332234,0.02703835067090307,0.22339133729361452,22.75888350645649,3.976881985756836,0
2.689999999999965,-8.56272808495538,0.13268735033067044,25.285175063339743,-6.646449621631321,0.13613258835651693,18.750138480094844,0.9969933892386837,-0.001518891865614411,-0.07747168988342532,-0.00010976551938287104,-0.0009440917921306629,0.01341001473295978,-1.4671708652116854e-20,0.9999999999999999,8.888217345638065,-8.886517914546225,-8.886517914546225,0.1766237393314604,-0.15447719188993986,0.0030456577385270037,0.9879916604682137,8.563756079537844,0.22233316104192058,0.0270760844868315,0.22397577737342633,22.748502067608104,3.98728631504282,0
2.6949999999999648,-8.59598898245374,0.13336915038044952,25.37901270717052,-6.657907702776757,0.13658754298879605,18.784919051625895,0.9969959837466534,-0.0015212402138471291,-0.0774382471484427,-0.00010999923328798785,-0.0009432070625390444,0.013424609227536377,-1.4671708652116854e-20,1.0,8.884379574726085,-8.882674123926874,-8.882674123926874,0.17689556800714834,-0.15441090812024189,0.003050377062665965,0.988002007413577,8.597023549853711,0.2229179059633571,0.027113778547901275,0.22456079307446516,22.738110326450425,3.9977008912398704,0
2.6999999999999647,-8.62930714522494,0.1340532268743216,25.473024253848575,-6.669355729003777,0.13704316587897317,18.819699618700064,0.9969985799530616,-0.0015235863488439886,-0.0774047679729044,-0.00011023283107685735,-0.0009423204691360639,0.013439184869191155,-1.4721903197139332e-20,1.0,8.88053763465083,-8.87882615485809,-8.87882615485809,0.17716713223166436,-0.15434455160269056,0.0030550919458916543,0.9880123611593968,8.630348317088114,0.2235032297980637,0.02715143278167144,0.22514638356470154,22.727708297873026,4.008125699533698,0
2.7049999999999645,-8.662682522967945,0.13473958315185391,25.567209703347046,-6.680793689736467,0.13749945633790864,18.854480179488384,0.9970011778506155,-0.0015259302659479436,-0.07737125240360675,-0.00011046631247637004,-0.0009414320150716779,0.013453741617875752,-1.4671708652116854e-20,1.0,8.876691530804868,-8.874974012746392,-8.874974012746392,0.1774384314690729,-0.15427812242856725,0.0030598023788254154,0.9880227216766417,8.663730331041139,0.22408913170425976,0.027189047115788362,0.22573254800988185,22.717295996804776,4.018560725070414,0
2.7099999999999644,-8.69611506532887,0.13542822254916456,25.661569055629926,-6.692221574413496,0.1379564136751179,18.889260732157563,0.9970037774320167,-0.0015282719605097727,-0.07733770048744668,-0.0001106996772139599,-0.0009405417034736649,0.01346827943329237,-1.4646611379605617e-20,1.0,8.872841268592273,-8.871117703009805,-8.871117703009805,0.1777094651844139,-0.15421162068935507,0.0030645083521042152,0.9880330889362576,8.697169541460173,0.2246756108380191,0.0272266214779851,0.2263192855735951,22.706873438212632,4.02900595295771,0
2.7149999999999643,-8.729604721901067,0.1361191483989159,25.75610231065203,-6.703639372488148,0.13841403719877357,18.924041274869992,0.9970063786899613,-0.0015306114278880248,-0.07730411227142221,-0.00011093292501759833,-0.0009396495374478974,0.01348279827493178,-1.4646611379605617e-20,1.0,8.868986853428533,-8.867257231077934,-8.867257231077934,0.17798023284369627,-0.1541450464767402,0.0030692098563805366,0.9880434629091687,8.73066589803998,0.225262666353325,0.027264155796080988,0.22690659541732677,22.696440637100658,4.039461368265835,0
